game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260531_014133,2026-05-31 01:41:33.398257,2026-05-31 01:43:44.399268,4,ALL_DEAD,None,0,,131.001011
20260531_014344,2026-05-31 01:43:44.402244,2026-05-31 01:47:54.938344,4,SUCCESS,B,1,B,250.5361
20260531_014754,2026-05-31 01:47:54.941589,2026-05-31 01:51:43.553943,2,SUCCESS,A,3,"A,B,D",228.612354
20260531_015143,2026-05-31 01:51:43.556492,2026-05-31 01:54:10.502812,1,SUCCESS,C,4,"A,B,C,D",146.94632
20260531_015410,2026-05-31 01:54:10.505044,2026-05-31 01:56:01.523277,1,SUCCESS,C,4,"A,B,C,D",111.018233
20260531_015601,2026-05-31 01:56:01.525739,2026-05-31 01:57:29.794597,1,SUCCESS,C,4,"A,B,C,D",88.268858
20260531_015729,2026-05-31 01:57:29.796968,2026-05-31 01:58:36.051378,1,SUCCESS,C,4,"A,B,C,D",66.25441
20260531_015836,2026-05-31 01:58:36.054283,2026-05-31 01:59:13.638993,1,SUCCESS,C,4,"A,B,C,D",37.58471
20260531_015913,2026-05-31 01:59:13.641444,2026-05-31 01:59:44.515654,1,SUCCESS,C,4,"A,B,C,D",30.87421
20260531_015944,2026-05-31 01:59:44.517961,2026-05-31 02:00:08.769949,1,SUCCESS,C,4,"A,B,C,D",24.251988
20260531_020008,2026-05-31 02:00:08.772466,2026-05-31 02:00:31.319860,1,SUCCESS,C,4,"A,B,C,D",22.547394
