game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_221424,1,Q1,Q1-A+B+C,84,"A,B,C:84"
20260520_221424,1,Q2,Q2-B+A,75,"B,A:75"
20260520_221424,1,Q3,Q3-C,86,C:86
20260520_221424,1,Q4,Q4-D,75,D:75
20260520_221424,2,Q1,Q1-A+B+C,84,"A,B,C:84"
20260520_221424,2,Q2,Q2-B+A,75,"B,A:75"
20260520_221424,2,Q3,Q3-C,86,C:86
20260520_221424,2,Q4,Q4-D+A+C,75,"D,A,C:75"
20260520_221655,1,Q1,Q1-A+B,47,"A,B:47"
20260520_221655,1,Q2,Q2-B+A+C,78,"B,A,C:78"
20260520_221655,1,Q3,Q3-C,8,C:8
20260520_221655,1,Q4,Q4-D,33,D:33
20260520_221655,2,Q1,Q1-A+B,47,"A,B:47"
20260520_221655,2,Q2,Q2-B+A+C,78,"B,A,C:78"
20260520_221655,2,Q3,Q3-C,8,C:8
20260520_221655,2,Q4,Q4-D,33,D:33
20260520_221912,1,Q1,Q1-A,45,A:45
20260520_221912,1,Q2,Q2-B+A,73,"B,A:73"
20260520_221912,1,Q3,Q3-C,5,C:5
20260520_221912,1,Q4,Q4-D+C,36,"D,C:36"
20260520_222029,1,Q1,Q1-A,9,A:9
20260520_222029,1,Q2,Q2-B+A,60,"B,A:60"
20260520_222029,1,Q3,Q3-C,9,C:9
20260520_222029,1,Q4,Q4-D,29,D:wrong answer
20260520_222029,1,Q4,Q4-C,29,C:29
20260520_222029,2,Q1,Q1-A,9,A:9
20260520_222029,2,Q2,Q2-B+A,60,"B,A:60"
20260520_222029,2,Q3,Q3-C,9,C:9
20260520_222029,2,Q4,Q4-D,29,D:wrong answer
20260520_222029,2,Q4,Q4-C,29,C:29
20260520_222247,1,Q1,Q1-A+B,37,"A,B:37"
20260520_222247,1,Q2,Q2-B+A,37,"B,A:37"
20260520_222247,1,Q3,Q3-C,6,C:6
20260520_222247,1,Q4,Q4-D,9,D:wrong answer
20260520_222247,1,Q4,Q4-C,9,C:9
20260520_222247,2,Q1,Q1-A+B,37,"A,B:37"
20260520_222247,2,Q2,Q2-B+A,37,"B,A:37"
20260520_222247,2,Q3,Q3-C,6,C:6
20260520_222247,2,Q4,Q4-D,9,D:wrong answer
20260520_222247,2,Q4,Q4-C,9,C:9
20260520_222445,1,Q1,Q1-A,4,A:4
20260520_222445,1,Q2,Q2-B,49,B:49
20260520_222445,1,Q3,Q3-C,82,C:82
20260520_222445,1,Q4,Q4-D+A+B+C,11,"D,A,B,C:11"
20260520_222445,2,Q1,Q1-A,4,A:4
20260520_222445,2,Q2,Q2-B,49,B:49
20260520_222445,2,Q3,Q3-C,82,C:82
20260520_222445,2,Q4,Q4-D+A+B+C,11,"D,A,B,C:11"
20260520_222731,1,Q1,Q1-A,39,A:39
20260520_222731,1,Q2,Q2-B,60,B:60
20260520_222731,1,Q3,Q3-C,43,C:43
20260520_222731,1,Q4,Q4-D+A+B+C,48,"D,A,B,C:48"
20260520_222731,2,Q1,Q1-A,39,A:39
20260520_222731,2,Q2,Q2-B,60,B:60
20260520_222731,2,Q3,Q3-C,43,C:43
20260520_222731,2,Q4,Q4-D+A+B+C,48,"D,A,B,C:48"
20260520_223031,1,Q1,Q1-A,7,A:7
20260520_223031,1,Q2,Q2-B,63,B:63
20260520_223031,1,Q3,Q3-C,44,C:44
20260520_223031,1,Q4,Q4-D+A+B+C,88,"D,A,B,C:88"
20260520_223031,2,Q1,Q1-A,7,A:7
20260520_223031,2,Q2,Q2-B,63,B:63
20260520_223031,2,Q3,Q3-C,44,C:44
20260520_223031,2,Q4,Q4-D+A+B+C,88,"D,A,B,C:88"
20260520_223236,1,Q1,Q1-A,86,A:86
20260520_223236,1,Q2,Q2-B,9,B:9
20260520_223236,1,Q3,Q3-C,6,C:6
20260520_223236,1,Q4,Q4-D+A+B+C,56,"D,A,B,C:56"
20260520_223236,2,Q1,Q1-A,86,A:86
20260520_223236,2,Q2,Q2-B,9,B:9
20260520_223236,2,Q3,Q3-C,6,C:6
20260520_223236,2,Q4,Q4-D+A+B+C,56,"D,A,B,C:56"
20260520_223442,1,Q1,Q1-A,11,A:11
20260520_223442,1,Q2,Q2-B,90,B:90
20260520_223442,1,Q3,Q3-C,38,C:38
20260520_223442,1,Q4,Q4-D+A+B,24,"D,A,B:24"
20260520_223630,1,Q1,Q1-A,7,A:7
20260520_223630,1,Q2,Q2-B,70,B:70
20260520_223630,1,Q3,Q3-C,47,C:47
20260520_223630,1,Q4,Q4-D+A+B,54,"D,A,B:54"
