game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_142412,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142412,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260521_142412,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142412,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142412,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142412,2,C,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_142412,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_142412,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_142412,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_142412,3,C,N/A,N/A,DEAD,N/A,False,0
20260521_142412,3,B,Verify: Q4,N/A,ALIVE,N/A,False,1
20260521_142412,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_142412,4,D,N/A,N/A,DEAD,N/A,False,0
20260521_142412,4,C,N/A,N/A,DEAD,N/A,False,0
20260521_142412,4,B,"Volunteer: Q1-A+B+C, Q2-B+C, Q3-C+B, Q4-B",N/A,ALIVE,N/A,False,1
20260521_142412,4,A,N/A,N/A,DEAD,N/A,False,0
20260521_142550,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142550,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_142550,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142550,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142550,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142550,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_142550,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260521_142550,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_142550,3,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142550,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+B, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_142550,3,B,N/A,N/A,DEAD,N/A,False,0
20260521_142550,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_142706,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142706,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_142706,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142706,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142706,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142706,2,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260521_142706,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_142706,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_142706,3,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142706,3,C,N/A,N/A,DEAD,N/A,False,0
20260521_142706,3,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+B, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_142706,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_142822,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_142822,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
