game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_145852,2026-05-22 14:58:52.358180,2026-05-22 15:02:40.734971,3,SUCCESS,A,2,"A,C",228.376791
20260522_150240,2026-05-22 15:02:40.737670,2026-05-22 15:04:25.874989,3,SUCCESS,C,2,"C,D",105.137319
20260522_150425,2026-05-22 15:04:25.879363,2026-05-22 15:08:20.908604,2,SUCCESS,C,3,"B,C,D",235.029241
20260522_150820,2026-05-22 15:08:20.912154,2026-05-22 15:11:22.221645,2,SUCCESS,B,3,"A,B,C",181.309491
20260522_151122,2026-05-22 15:11:22.225326,2026-05-22 15:13:21.993274,2,SUCCESS,C,3,"A,C,D",119.767948
20260522_151321,2026-05-22 15:13:21.997401,2026-05-22 15:14:40.436667,1,SUCCESS,B,4,"A,B,C,D",78.439266
20260522_151440,2026-05-22 15:14:40.439853,2026-05-22 15:15:36.940606,1,SUCCESS,B,4,"A,B,C,D",56.500753
20260522_151536,2026-05-22 15:15:36.945588,2026-05-22 15:16:21.237130,1,SUCCESS,B,4,"A,B,C,D",44.291542
20260522_151621,2026-05-22 15:16:21.240527,2026-05-22 15:16:58.742689,1,SUCCESS,B,4,"A,B,C,D",37.502162
20260522_151658,2026-05-22 15:16:58.744768,2026-05-22 15:17:31.317896,1,SUCCESS,B,4,"A,B,C,D",32.573128
20260522_151731,2026-05-22 15:17:31.320379,2026-05-22 15:17:56.326907,1,SUCCESS,B,4,"A,B,C,D",25.006528
