game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_210508,2026-05-20 21:05:08.670980,2026-05-20 21:08:31.123888,3,SUCCESS,A,2,"A,C",202.452908
20260520_210831,2026-05-20 21:08:31.128118,2026-05-20 21:11:01.776319,3,SUCCESS,C,2,"C,D",150.648201
20260520_211101,2026-05-20 21:11:01.780691,2026-05-20 21:14:10.477871,3,SUCCESS,A,2,"A,D",188.69718
20260520_211410,2026-05-20 21:14:10.482435,2026-05-20 21:17:49.874989,2,SUCCESS,B,3,"A,B,C",219.392554
20260520_211749,2026-05-20 21:17:49.876986,2026-05-20 21:20:31.473016,2,SUCCESS,A,3,"A,B,D",161.59603
20260520_212031,2026-05-20 21:20:31.477609,2026-05-20 21:24:20.086558,2,SUCCESS,B,3,"A,B,D",228.608949
20260520_212420,2026-05-20 21:24:20.089036,2026-05-20 21:25:52.192287,1,SUCCESS,C,4,"A,B,C,D",92.103251
20260520_212552,2026-05-20 21:25:52.195788,2026-05-20 21:26:41.293280,1,SUCCESS,C,4,"A,B,C,D",49.097492
20260520_212641,2026-05-20 21:26:41.297195,2026-05-20 21:27:18.582663,1,SUCCESS,C,4,"A,B,C,D",37.285468
20260520_212718,2026-05-20 21:27:18.586638,2026-05-20 21:27:57.836778,1,SUCCESS,C,4,"A,B,C,D",39.25014
20260520_212757,2026-05-20 21:27:57.839262,2026-05-20 21:28:36.839592,1,SUCCESS,C,4,"A,B,C,D",39.00033
