game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_142757,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142757,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142757,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142757,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142824,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142824,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142824,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142824,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142847,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142847,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142847,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142847,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142907,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142907,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142907,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142907,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142927,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142927,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142927,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142927,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_142947,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_142947,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_142947,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_142947,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_143006,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_143006,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_143006,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_143006,1,D,Pass,N/A,ALIVE,N/A,False,4
