player,game_id,survival,coins
A,20260521_142757,True,3
B,20260521_142757,True,3
C,20260521_142757,True,4
D,20260521_142757,True,4
A,20260521_142824,True,3
B,20260521_142824,True,3
C,20260521_142824,True,4
D,20260521_142824,True,4
A,20260521_142847,True,3
B,20260521_142847,True,3
C,20260521_142847,True,4
D,20260521_142847,True,4
A,20260521_142907,True,3
B,20260521_142907,True,3
C,20260521_142907,True,4
D,20260521_142907,True,4
A,20260521_142927,True,3
B,20260521_142927,True,3
C,20260521_142927,True,4
D,20260521_142927,True,4
A,20260521_142947,True,3
B,20260521_142947,True,3
C,20260521_142947,True,4
D,20260521_142947,True,4
A,20260521_143006,True,3
B,20260521_143006,True,3
C,20260521_143006,True,4
D,20260521_143006,True,4
