player,game_id,survival,coins
A,20260522_142724,False,0
B,20260522_142724,False,0
C,20260522_142724,True,2
D,20260522_142724,True,4
A,20260522_143042,False,0
B,20260522_143042,False,0
C,20260522_143042,False,0
D,20260522_143042,False,0
A,20260522_143400,True,3
B,20260522_143400,True,4
C,20260522_143400,True,4
D,20260522_143400,True,4
A,20260522_143734,True,3
B,20260522_143734,True,4
C,20260522_143734,True,4
D,20260522_143734,True,4
A,20260522_143851,True,3
B,20260522_143851,True,4
C,20260522_143851,True,4
D,20260522_143851,True,4
A,20260522_143931,True,3
B,20260522_143931,True,4
C,20260522_143931,True,4
D,20260522_143931,True,4
A,20260522_144002,True,3
B,20260522_144002,True,4
C,20260522_144002,True,4
D,20260522_144002,True,4
A,20260522_144018,True,3
B,20260522_144018,True,4
C,20260522_144018,True,4
D,20260522_144018,True,4
A,20260522_144037,True,3
B,20260522_144037,True,4
C,20260522_144037,True,4
D,20260522_144037,True,4
A,20260522_144054,True,3
B,20260522_144054,True,4
C,20260522_144054,True,4
D,20260522_144054,True,4
A,20260522_144112,True,3
B,20260522_144112,True,4
C,20260522_144112,True,4
D,20260522_144112,True,4
