game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260522_142724,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_142724,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_142724,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_142724,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260522_142724,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_142724,2,A,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260522_142724,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260522_142724,2,B,N/A,N/A,DEAD,N/A,False,0
20260522_142724,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_142724,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_142724,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-C",N/A,ALIVE,N/A,False,2
20260522_142724,3,B,N/A,N/A,DEAD,N/A,False,0
20260522_143042,1,C,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260522_143042,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_143042,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143042,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_143042,2,C,N/A,N/A,DEAD,N/A,False,0
20260522_143042,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143042,2,A,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260522_143042,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260522_143042,3,C,N/A,N/A,DEAD,N/A,False,0
20260522_143042,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143042,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_143042,3,B,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260522_143042,4,C,N/A,N/A,DEAD,N/A,False,0
20260522_143042,4,D,Pass,N/A,DIED,no_volunteer,False,0
20260522_143042,4,A,N/A,N/A,DEAD,N/A,False,0
20260522_143042,4,B,N/A,N/A,DEAD,N/A,False,0
20260522_143400,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143400,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_143400,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143400,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143734,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143734,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_143734,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143734,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143851,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143851,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_143851,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143851,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143931,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_143931,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_143931,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_143931,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144002,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144002,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144002,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144002,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144018,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144018,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144018,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144018,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144037,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144037,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144037,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144037,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144054,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144054,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144054,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144054,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144112,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144112,1,A,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144112,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144112,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
