game_id,round,question_id,capsule_label,correct_answer,player_answers
20260522_141733,1,Q1,Q1-A+B+C,37,"A,B,C:37"
20260522_141733,1,Q2,Q2-B+A,90,"B,A:90"
20260522_141733,1,Q3,Q3-C,82,C:82
20260522_141733,1,Q4,Q4-D,86,D:wrong answer
20260522_141733,2,Q1,Q1-A+B+C,37,"A,B,C:37"
20260522_141733,2,Q2,Q2-B+A,90,"B,A:90"
20260522_141733,2,Q3,Q3-C,82,C:82
20260522_141733,2,Q4,Q4-D,86,D:wrong answer
20260522_141733,2,Q4,Q4-A+B+C,86,"A,B,C:86"
20260522_141733,3,Q1,Q1-A+B+C,37,"A,B,C:37"
20260522_141733,3,Q2,Q2-B+A,90,"B,A:90"
20260522_141733,3,Q3,Q3-C,82,C:82
20260522_141733,3,Q4,Q4-D,86,D:wrong answer
20260522_141733,3,Q4,Q4-A+B+C,86,"A,B,C:86"
20260522_142059,1,Q1,Q1-A+B+C,80,"A,B,C:80"
20260522_142059,1,Q2,Q2-B+A,84,"B,A:84"
20260522_142059,1,Q3,Q3-C,6,C:6
20260522_142059,1,Q4,Q4-D,6,D:wrong answer
20260522_142059,2,Q1,Q1-A+B+C,80,"A,B,C:80"
20260522_142059,2,Q2,Q2-B+A,84,"B,A:84"
20260522_142059,2,Q3,Q3-C,6,C:6
20260522_142059,2,Q4,Q4-D,6,D:wrong answer
20260522_142059,2,Q4,Q4-A+B+C,6,"A,B,C:6"
20260522_142059,3,Q1,Q1-A+B+C,80,"A,B,C:80"
20260522_142059,3,Q2,Q2-B+A,84,"B,A:84"
20260522_142059,3,Q3,Q3-C,6,C:6
20260522_142059,3,Q4,Q4-D,6,D:wrong answer
20260522_142059,3,Q4,Q4-A+B+C,6,"A,B,C:6"
20260522_142414,1,Q1,Q1-A+B+C,88,"A,B,C:88"
20260522_142414,1,Q2,Q2-B,87,B:87
20260522_142414,1,Q3,Q3-C,11,C:11
20260522_142414,1,Q4,Q4-D,10,D:wrong answer
20260522_142414,1,Q4,Q4-A,10,A:10
20260522_142414,2,Q1,Q1-A+B+C,88,"A,B,C:88"
20260522_142414,2,Q2,Q2-B,87,B:87
20260522_142414,2,Q3,Q3-C,11,C:11
20260522_142414,2,Q4,Q4-D,10,D:wrong answer
20260522_142414,2,Q4,Q4-A,10,A:10
20260522_142745,1,Q1,Q1-A+B,27,"A,B:27"
20260522_142745,1,Q2,Q2-B,90,B:90
20260522_142745,1,Q3,Q3-C,38,C:38
20260522_142745,1,Q4,Q4-D+A+C,43,"D,A,C:43"
20260522_142745,2,Q1,Q1-A+B,27,"A,B:27"
20260522_142745,2,Q2,Q2-B,90,B:90
20260522_142745,2,Q3,Q3-C,38,C:38
20260522_142745,2,Q4,Q4-D+A+C,43,"D,A,C:43"
20260522_143045,1,Q1,Q1-A+B,38,"A,B:38"
20260522_143045,1,Q2,Q2-B,83,B:83
20260522_143045,1,Q3,Q3-C,8,C:8
20260522_143045,1,Q4,Q4-D+A+C,84,"D,A,C:84"
20260522_143045,2,Q1,Q1-A+B,38,"A,B:38"
20260522_143045,2,Q2,Q2-B,83,B:83
20260522_143045,2,Q3,Q3-C,8,C:8
20260522_143045,2,Q4,Q4-D+A+C,84,"D,A,C:84"
20260522_143215,1,Q1,Q1-A+B,78,"A,B:78"
20260522_143215,1,Q2,Q2-B,9,B:9
20260522_143215,1,Q3,Q3-C,84,C:84
20260522_143215,1,Q4,Q4-D+A+C,77,"D,A,C:77"
20260522_143215,2,Q1,Q1-A+B,78,"A,B:78"
20260522_143215,2,Q2,Q2-B,9,B:9
20260522_143215,2,Q3,Q3-C,84,C:84
20260522_143215,2,Q4,Q4-D+A+C,77,"D,A,C:77"
20260522_143419,1,Q1,Q1-A+B,5,"A,B:5"
20260522_143419,1,Q2,Q2-B,6,B:6
20260522_143419,1,Q3,Q3-C,9,C:9
20260522_143419,1,Q4,Q4-D+A+C,45,"D,A,C:45"
20260522_143419,2,Q1,Q1-A+B,5,"A,B:5"
20260522_143419,2,Q2,Q2-B,6,B:6
20260522_143419,2,Q3,Q3-C,9,C:9
20260522_143419,2,Q4,Q4-D+A+C,45,"D,A,C:45"
20260522_143638,1,Q1,Q1-A+B,9,"A,B:9"
20260522_143638,1,Q2,Q2-B,48,B:48
20260522_143638,1,Q3,Q3-C,36,C:36
20260522_143638,1,Q4,Q4-D+A+C,54,"D,A,C:54"
20260522_143638,2,Q1,Q1-A+B,9,"A,B:9"
20260522_143638,2,Q2,Q2-B,48,B:48
20260522_143638,2,Q3,Q3-C,36,C:36
20260522_143638,2,Q4,Q4-D+A+C,54,"D,A,C:54"
20260522_143817,1,Q1,Q1-A+B,49,"A,B:49"
20260522_143817,1,Q2,Q2-B,76,B:76
20260522_143817,1,Q3,Q3-C,76,C:76
20260522_143817,1,Q4,Q4-D+A+C,47,"D,A,C:47"
20260522_143817,2,Q1,Q1-A+B,49,"A,B:49"
20260522_143817,2,Q2,Q2-B,76,B:76
20260522_143817,2,Q3,Q3-C,76,C:76
20260522_143817,2,Q4,Q4-D+A+C,47,"D,A,C:47"
20260522_143912,1,Q1,Q1-A+B,63,"A,B:63"
20260522_143912,1,Q2,Q2-B,72,B:72
20260522_143912,1,Q3,Q3-C,8,C:8
20260522_143912,1,Q4,Q4-D+A+C,80,"D,A,C:80"
20260522_143912,2,Q1,Q1-A+B,63,"A,B:63"
20260522_143912,2,Q2,Q2-B,72,B:72
20260522_143912,2,Q3,Q3-C,8,C:8
20260522_143912,2,Q4,Q4-D+A+C,80,"D,A,C:80"
20260522_144020,1,Q1,Q1-A+B,47,"A,B:47"
20260522_144020,1,Q2,Q2-B,9,B:9
20260522_144020,1,Q3,Q3-C,36,C:36
20260522_144020,1,Q4,Q4-D+A+C,48,"D,A,C:48"
20260522_144020,2,Q1,Q1-A+B,47,"A,B:47"
20260522_144020,2,Q2,Q2-B,9,B:9
20260522_144020,2,Q3,Q3-C,36,C:36
20260522_144020,2,Q4,Q4-D+A+C,48,"D,A,C:48"
