game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_223659,2026-05-21 22:36:59.762317,2026-05-21 22:39:57.547759,2,SUCCESS,C,3,"A,B,C",177.785442
20260521_223957,2026-05-21 22:39:57.551851,2026-05-21 22:41:33.341037,2,SUCCESS,C,3,"A,B,C",95.789186
20260521_224133,2026-05-21 22:41:33.344970,2026-05-21 22:43:14.520144,2,SUCCESS,A,3,"A,B,D",101.175174
20260521_224314,2026-05-21 22:43:14.522641,2026-05-21 22:47:01.354592,4,SUCCESS,A,1,A,226.831951
20260521_224701,2026-05-21 22:47:01.358186,2026-05-21 22:50:13.823468,2,SUCCESS,C,3,"A,B,C",192.465282
20260521_225013,2026-05-21 22:50:13.828465,2026-05-21 22:52:28.796403,2,SUCCESS,C,3,"A,B,C",134.967938
20260521_225228,2026-05-21 22:52:28.801409,2026-05-21 22:53:47.762225,2,SUCCESS,C,3,"B,C,D",78.960816
20260521_225347,2026-05-21 22:53:47.766719,2026-05-21 22:55:42.901858,2,SUCCESS,A,3,"A,C,D",115.135139
20260521_225542,2026-05-21 22:55:42.905227,2026-05-21 22:56:52.656117,2,SUCCESS,A,3,"A,C,D",69.75089
20260521_225652,2026-05-21 22:56:52.657682,2026-05-21 22:58:16.073383,2,SUCCESS,C,3,"A,C,D",83.415701
20260521_225816,2026-05-21 22:58:16.076151,2026-05-21 22:59:07.853896,1,SUCCESS,B,4,"A,B,C,D",51.777745
