game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_144151,2026-05-21 14:41:51.888266,2026-05-21 14:45:36.457067,3,SUCCESS,C,2,"B,C",224.568801
20260521_144536,2026-05-21 14:45:36.458138,2026-05-21 14:48:40.203304,3,SUCCESS,A,2,"A,C",183.745166
20260521_144840,2026-05-21 14:48:40.210912,2026-05-21 14:52:14.755892,2,SUCCESS,B,3,"A,B,D",214.54498
20260521_145214,2026-05-21 14:52:14.758243,2026-05-21 14:55:13.871240,2,SUCCESS,B,3,"A,B,D",179.112997
20260521_145513,2026-05-21 14:55:13.872823,2026-05-21 14:57:59.661341,1,SUCCESS,C,4,"A,B,C,D",165.788518
20260521_145759,2026-05-21 14:57:59.663773,2026-05-21 14:58:55.634311,1,SUCCESS,C,4,"A,B,C,D",55.970538
20260521_145855,2026-05-21 14:58:55.636956,2026-05-21 14:59:26.179596,1,SUCCESS,A,4,"A,B,C,D",30.54264
20260521_145926,2026-05-21 14:59:26.182314,2026-05-21 15:00:02.636882,1,SUCCESS,C,4,"A,B,C,D",36.454568
20260521_150002,2026-05-21 15:00:02.639378,2026-05-21 15:00:46.219245,1,SUCCESS,A,4,"A,B,C,D",43.579867
20260521_150046,2026-05-21 15:00:46.221870,2026-05-21 15:01:15.967540,1,SUCCESS,C,4,"A,B,C,D",29.74567
20260521_150115,2026-05-21 15:01:15.970299,2026-05-21 15:01:46.956945,1,SUCCESS,C,4,"A,B,C,D",30.986646
