player,game_id,survival,coins
A,20260521_144151,False,0
B,20260521_144151,True,2
C,20260521_144151,True,2
D,20260521_144151,False,0
A,20260521_144536,True,2
B,20260521_144536,False,0
C,20260521_144536,True,2
D,20260521_144536,False,0
A,20260521_144840,True,3
B,20260521_144840,True,3
C,20260521_144840,False,0
D,20260521_144840,True,4
A,20260521_145214,True,3
B,20260521_145214,True,3
C,20260521_145214,False,0
D,20260521_145214,True,4
A,20260521_145513,True,4
B,20260521_145513,True,3
C,20260521_145513,True,4
D,20260521_145513,True,4
A,20260521_145759,True,4
B,20260521_145759,True,3
C,20260521_145759,True,4
D,20260521_145759,True,4
A,20260521_145855,True,4
B,20260521_145855,True,3
C,20260521_145855,True,4
D,20260521_145855,True,4
A,20260521_145926,True,4
B,20260521_145926,True,3
C,20260521_145926,True,4
D,20260521_145926,True,4
A,20260521_150002,True,4
B,20260521_150002,True,3
C,20260521_150002,True,4
D,20260521_150002,True,4
A,20260521_150046,True,4
B,20260521_150046,True,3
C,20260521_150046,True,4
D,20260521_150046,True,4
A,20260521_150115,True,4
B,20260521_150115,True,3
C,20260521_150115,True,4
D,20260521_150115,True,4
