game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_021337,2026-05-22 02:13:37.838625,2026-05-22 02:16:32.274248,3,SUCCESS,C,2,"C,D",174.435623
20260522_021632,2026-05-22 02:16:32.278110,2026-05-22 02:20:30.313684,2,SUCCESS,B,3,"B,C,D",238.035574
20260522_022030,2026-05-22 02:20:30.318267,2026-05-22 02:22:03.394981,1,SUCCESS,A,4,"A,B,C,D",93.076714
20260522_022203,2026-05-22 02:22:03.399207,2026-05-22 02:23:11.381964,1,SUCCESS,A,4,"A,B,C,D",67.982757
20260522_022311,2026-05-22 02:23:11.386600,2026-05-22 02:26:50.865398,2,SUCCESS,C,3,"B,C,D",219.478798
20260522_022650,2026-05-22 02:26:50.869486,2026-05-22 02:28:56.340808,1,SUCCESS,A,4,"A,B,C,D",125.471322
20260522_022856,2026-05-22 02:28:56.345612,2026-05-22 02:30:06.694796,1,SUCCESS,A,4,"A,B,C,D",70.349184
20260522_023006,2026-05-22 02:30:06.697525,2026-05-22 02:30:34.008779,1,SUCCESS,A,4,"A,B,C,D",27.311254
20260522_023034,2026-05-22 02:30:34.013384,2026-05-22 02:31:01.247642,1,SUCCESS,A,4,"A,B,C,D",27.234258
20260522_023101,2026-05-22 02:31:01.252790,2026-05-22 02:31:23.045222,1,SUCCESS,A,4,"A,B,C,D",21.792432
20260522_023123,2026-05-22 02:31:23.047914,2026-05-22 02:31:39.638430,1,SUCCESS,A,4,"A,B,C,D",16.590516
