game_id,round,question_id,capsule_label,correct_answer,player_answers
20251210_201531,1,Q1,Q1-A+C,38,"A,C:38"
20251210_201531,1,Q2,Q2-B+A,84,"B,A:84"
20251210_201531,1,Q3,Q3-C,64,C:64
20251210_201531,1,Q4,Q4-D,90,D:wrong answer
20251210_201531,2,Q1,Q1-A+C,38,"A,C:38"
20251210_201531,2,Q2,Q2-B+A,84,"B,A:84"
20251210_201531,2,Q3,Q3-C+A,64,"C,A:64"
20251210_201531,2,Q4,Q4-D,90,D:wrong answer
20251210_201531,2,Q4,Q4-C,90,C:90
20251210_201531,3,Q1,Q1-A+C,38,"A,C:38"
20251210_201531,3,Q2,Q2-B+A,84,"B,A:84"
20251210_201531,3,Q3,Q3-C+A,64,"C,A:64"
20251210_201531,3,Q4,Q4-D,90,D:wrong answer
20251210_201531,3,Q4,Q4-C,90,C:90
20251210_202546,1,Q1,Q1-A+C,80,"A,C:80"
20251210_202546,1,Q2,Q2-B,43,B:43
20251210_202546,1,Q3,Q3-C+B,6,"C,B:6"
20251210_202546,1,Q4,Q4-D+A,90,"D,A:90"
20251210_202546,2,Q1,Q1-A+C,80,"A,C:80"
20251210_202546,2,Q2,Q2-B+C,43,"B,C:43"
20251210_202546,2,Q3,Q3-C+B,6,"C,B:6"
20251210_202546,2,Q4,Q4-D+A,90,"D,A:90"
20251210_203211,1,Q1,Q1-A,24,A:24
20251210_203211,1,Q2,Q2-B,36,B:36
20251210_203211,1,Q3,Q3-C+B,82,"C,B:82"
20251210_203211,1,Q4,Q4-D+A+C,8,"D,A,C:8"
20251210_203211,2,Q1,Q1-A,24,A:24
20251210_203211,2,Q2,Q2-B,36,B:36
20251210_203211,2,Q3,Q3-C+B,82,"C,B:82"
20251210_203211,2,Q4,Q4-D+A+C,8,"D,A,C:8"
20251210_204021,1,Q1,Q1-A,43,A:43
20251210_204021,1,Q2,Q2-B,11,B:11
20251210_204021,1,Q3,Q3-C,9,C:9
20251210_204021,1,Q4,Q4-D+A+C,60,"D,A,C:60"
20251210_204658,1,Q1,Q1-A,10,A:10
20251210_204658,1,Q2,Q2-B,48,B:48
20251210_204658,1,Q3,Q3-C,47,C:47
20251210_204658,1,Q4,Q4-D+A+C,11,"D,A,C:11"
20251210_205510,1,Q1,Q1-A,7,A:7
20251210_205510,1,Q2,Q2-B,75,B:75
20251210_205510,1,Q3,Q3-C,38,C:38
20251210_205510,1,Q4,Q4-D+C,60,"D,C:60"
20251210_210208,1,Q1,Q1-A,45,A:45
20251210_210208,1,Q2,Q2-B,70,B:70
20251210_210208,1,Q3,Q3-C,63,C:63
20251210_210208,1,Q4,Q4-D,8,D:8
20251210_210852,1,Q1,Q1-A,54,A:54
20251210_210852,1,Q2,Q2-B,37,B:37
20251210_210852,1,Q3,Q3-C,5,C:5
20251210_210852,1,Q4,Q4-D,36,D:36
20251210_211224,1,Q1,Q1-A,7,A:7
20251210_211224,1,Q2,Q2-B,18,B:18
20251210_211224,1,Q3,Q3-C,60,C:60
20251210_211224,1,Q4,Q4-D,11,D:11
20251210_211714,1,Q1,Q1-A,90,A:90
20251210_211714,1,Q2,Q2-B,6,B:6
20251210_211714,1,Q3,Q3-C,37,C:37
20251210_211714,1,Q4,Q4-D,77,D:77
20251210_212031,1,Q1,Q1-A,77,A:77
20251210_212031,1,Q2,Q2-B,88,B:88
20251210_212031,1,Q3,Q3-C,77,C:77
20251210_212031,1,Q4,Q4-D,84,D:84
