game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251210_201531,2025-12-10 20:15:31.802094,2025-12-10 20:25:46.283878,3,SUCCESS,C,2,"C,D",614.481784
20251210_202546,2025-12-10 20:25:46.287948,2025-12-10 20:32:11.032942,2,SUCCESS,B,3,"B,C,D",384.744994
20251210_203211,2025-12-10 20:32:11.035585,2025-12-10 20:40:21.161328,2,SUCCESS,A,3,"A,B,D",490.125743
20251210_204021,2025-12-10 20:40:21.165430,2025-12-10 20:46:58.916876,1,SUCCESS,B,4,"A,B,C,D",397.751446
20251210_204658,2025-12-10 20:46:58.923410,2025-12-10 20:55:10.574015,1,SUCCESS,B,4,"A,B,C,D",491.650605
20251210_205510,2025-12-10 20:55:10.577187,2025-12-10 21:02:08.833436,1,SUCCESS,B,4,"A,B,C,D",418.256249
20251210_210208,2025-12-10 21:02:08.836943,2025-12-10 21:08:52.055083,1,SUCCESS,A,4,"A,B,C,D",403.21814
20251210_210852,2025-12-10 21:08:52.059412,2025-12-10 21:12:24.288013,1,SUCCESS,A,4,"A,B,C,D",212.228601
20251210_211224,2025-12-10 21:12:24.291169,2025-12-10 21:17:14.249094,1,SUCCESS,A,4,"A,B,C,D",289.957925
20251210_211714,2025-12-10 21:17:14.254001,2025-12-10 21:20:31.207523,1,SUCCESS,C,4,"A,B,C,D",196.953522
20251210_212031,2025-12-10 21:20:31.210223,2025-12-10 21:24:49.289339,1,SUCCESS,C,4,"A,B,C,D",258.079116
