game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_010623,2026-05-21 01:06:23.223741,2026-05-21 01:08:48.119384,3,SUCCESS,A,2,"A,D",144.895643
20260521_010848,2026-05-21 01:08:48.124143,2026-05-21 01:11:10.233761,3,SUCCESS,B,2,"B,D",142.109618
20260521_011110,2026-05-21 01:11:10.238315,2026-05-21 01:14:14.428159,1,SUCCESS,A,4,"A,B,C,D",184.189844
20260521_011414,2026-05-21 01:14:14.432258,2026-05-21 01:16:17.780993,1,SUCCESS,B,4,"A,B,C,D",123.348735
20260521_011617,2026-05-21 01:16:17.784334,2026-05-21 01:17:57.074818,2,SUCCESS,C,3,"A,C,D",99.290484
20260521_011757,2026-05-21 01:17:57.078909,2026-05-21 01:18:58.581165,1,SUCCESS,A,4,"A,B,C,D",61.502256
20260521_011858,2026-05-21 01:18:58.583486,2026-05-21 01:20:01.014454,1,SUCCESS,A,4,"A,B,C,D",62.430968
20260521_012001,2026-05-21 01:20:01.017553,2026-05-21 01:20:42.600884,1,SUCCESS,A,4,"A,B,C,D",41.583331
20260521_012042,2026-05-21 01:20:42.603633,2026-05-21 01:21:07.868521,1,SUCCESS,A,4,"A,B,C,D",25.264888
20260521_012107,2026-05-21 01:21:07.873452,2026-05-21 01:21:35.018483,1,SUCCESS,A,4,"A,B,C,D",27.145031
20260521_012135,2026-05-21 01:21:35.025224,2026-05-21 01:22:01.719033,1,SUCCESS,A,4,"A,B,C,D",26.693809
