player,game_id,survival,coins
A,20260521_010623,True,2
B,20260521_010623,False,0
C,20260521_010623,False,0
D,20260521_010623,True,4
A,20260521_010848,False,0
B,20260521_010848,True,2
C,20260521_010848,False,0
D,20260521_010848,True,4
A,20260521_011110,True,4
B,20260521_011110,True,4
C,20260521_011110,True,3
D,20260521_011110,True,4
A,20260521_011414,True,4
B,20260521_011414,True,4
C,20260521_011414,True,3
D,20260521_011414,True,4
A,20260521_011617,True,4
B,20260521_011617,False,0
C,20260521_011617,True,3
D,20260521_011617,True,4
A,20260521_011757,True,4
B,20260521_011757,True,3
C,20260521_011757,True,3
D,20260521_011757,True,4
A,20260521_011858,True,4
B,20260521_011858,True,3
C,20260521_011858,True,3
D,20260521_011858,True,4
A,20260521_012001,True,4
B,20260521_012001,True,3
C,20260521_012001,True,3
D,20260521_012001,True,4
A,20260521_012042,True,4
B,20260521_012042,True,3
C,20260521_012042,True,3
D,20260521_012042,True,4
A,20260521_012107,True,4
B,20260521_012107,True,3
C,20260521_012107,True,3
D,20260521_012107,True,4
A,20260521_012135,True,4
B,20260521_012135,True,3
C,20260521_012135,True,3
D,20260521_012135,True,4
