game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_010623,1,Q1,Q1-A+B+C,72,"A,B,C:72"
20260521_010623,1,Q2,Q2-B+A,45,"B,A:45"
20260521_010623,1,Q3,Q3-C,11,C:11
20260521_010623,1,Q4,Q4-D,18,D:wrong answer
20260521_010623,2,Q1,Q1-A+B+C,72,"A,B,C:72"
20260521_010623,2,Q2,Q2-B+A,45,"B,A:45"
20260521_010623,2,Q3,Q3-C,11,C:11
20260521_010623,2,Q4,Q4-D,18,D:wrong answer
20260521_010623,2,Q4,Q4-A+C,18,"A,C:18"
20260521_010623,3,Q1,Q1-A+B+C,72,"A,B,C:72"
20260521_010623,3,Q2,Q2-B+A,45,"B,A:45"
20260521_010623,3,Q3,Q3-C,11,C:11
20260521_010623,3,Q4,Q4-D,18,D:wrong answer
20260521_010623,3,Q4,Q4-A+C,18,"A,C:18"
20260521_010848,1,Q1,Q1-A+B+C,79,"A,B,C:79"
20260521_010848,1,Q2,Q2-B+A,48,"B,A:48"
20260521_010848,1,Q3,Q3-C,38,C:38
20260521_010848,1,Q4,Q4-D,63,D:63
20260521_010848,2,Q1,Q1-A+B+C,79,"A,B,C:79"
20260521_010848,2,Q2,Q2-B+A,48,"B,A:48"
20260521_010848,2,Q3,Q3-C+B,38,"C,B:38"
20260521_010848,2,Q4,Q4-D+A,63,"D,A:63"
20260521_010848,3,Q1,Q1-A+B+C,79,"A,B,C:79"
20260521_010848,3,Q2,Q2-B+A,48,"B,A:48"
20260521_010848,3,Q3,Q3-C+B,38,"C,B:38"
20260521_010848,3,Q4,Q4-D+A,63,"D,A:63"
20260521_011110,1,Q1,Q1-A,61,A:61
20260521_011110,1,Q2,Q2-B,8,B:8
20260521_011110,1,Q3,Q3-C,11,C:11
20260521_011110,1,Q4,Q4-D+C,34,"D,C:34"
20260521_011414,1,Q1,Q1-A,54,A:54
20260521_011414,1,Q2,Q2-B,8,B:8
20260521_011414,1,Q3,Q3-C,36,C:36
20260521_011414,1,Q4,Q4-D+C,87,"D,C:87"
20260521_011617,1,Q1,Q1-A,87,A:87
20260521_011617,1,Q2,Q2-B,8,B:8
20260521_011617,1,Q3,Q3-C,60,C:60
20260521_011617,1,Q4,Q4-D,45,D:wrong answer
20260521_011617,1,Q4,Q4-C,45,C:45
20260521_011617,2,Q1,Q1-A,87,A:87
20260521_011617,2,Q2,Q2-B,8,B:8
20260521_011617,2,Q3,Q3-C,60,C:60
20260521_011617,2,Q4,Q4-D,45,D:wrong answer
20260521_011617,2,Q4,Q4-C,45,C:45
20260521_011757,1,Q1,Q1-A+B,72,"A,B:72"
20260521_011757,1,Q2,Q2-B,11,B:11
20260521_011757,1,Q3,Q3-C,36,C:36
20260521_011757,1,Q4,Q4-D+C,88,"D,C:88"
20260521_011858,1,Q1,Q1-A,39,A:39
20260521_011858,1,Q2,Q2-B,7,B:7
20260521_011858,1,Q3,Q3-C,78,C:78
20260521_011858,1,Q4,Q4-D+B+C,5,"D,B,C:5"
20260521_012001,1,Q1,Q1-A,9,A:9
20260521_012001,1,Q2,Q2-B,90,B:90
20260521_012001,1,Q3,Q3-C,84,C:84
20260521_012001,1,Q4,Q4-D+B+C,9,"D,B,C:9"
20260521_012042,1,Q1,Q1-A,84,A:84
20260521_012042,1,Q2,Q2-B,11,B:11
20260521_012042,1,Q3,Q3-C,6,C:6
20260521_012042,1,Q4,Q4-D+B+C,90,"D,B,C:90"
20260521_012107,1,Q1,Q1-A,80,A:80
20260521_012107,1,Q2,Q2-B,4,B:4
20260521_012107,1,Q3,Q3-C,47,C:47
20260521_012107,1,Q4,Q4-D+B+C,7,"D,B,C:7"
20260521_012135,1,Q1,Q1-A,84,A:84
20260521_012135,1,Q2,Q2-B,86,B:86
20260521_012135,1,Q3,Q3-C,86,C:86
20260521_012135,1,Q4,Q4-D+B+C,5,"D,B,C:5"
