game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_150709,2026-05-22 15:07:09.614098,2026-05-22 15:10:37.660360,4,ALL_DEAD,None,0,,208.046262
20260522_151037,2026-05-22 15:10:37.663314,2026-05-22 15:14:06.368746,4,ALL_DEAD,None,0,,208.705432
20260522_151406,2026-05-22 15:14:06.372233,2026-05-22 15:16:04.872389,1,SUCCESS,C,4,"A,B,C,D",118.500156
20260522_151604,2026-05-22 15:16:04.875196,2026-05-22 15:17:06.117779,1,SUCCESS,C,4,"A,B,C,D",61.242583
20260522_151706,2026-05-22 15:17:06.119653,2026-05-22 15:17:57.329377,1,SUCCESS,C,4,"A,B,C,D",51.209724
20260522_151757,2026-05-22 15:17:57.360908,2026-05-22 15:18:17.485753,1,SUCCESS,C,4,"A,B,C,D",20.124845
20260522_151817,2026-05-22 15:18:17.490047,2026-05-22 15:18:37.446473,1,SUCCESS,C,4,"A,B,C,D",19.956426
20260522_151837,2026-05-22 15:18:37.450557,2026-05-22 15:18:51.667778,1,SUCCESS,C,4,"A,B,C,D",14.217221
20260522_151851,2026-05-22 15:18:51.672319,2026-05-22 15:19:07.166507,1,SUCCESS,C,4,"A,B,C,D",15.494188
20260522_151907,2026-05-22 15:19:07.170789,2026-05-22 15:19:22.270298,1,SUCCESS,C,4,"A,B,C,D",15.099509
20260522_151922,2026-05-22 15:19:22.272291,2026-05-22 15:19:37.912747,1,SUCCESS,C,4,"A,B,C,D",15.640456
