game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_143026,1,Q1,Q1-A+B+C,34,"A,B,C:34"
20260521_143026,1,Q2,Q2-B+A,11,"B,A:11"
20260521_143026,1,Q3,Q3-C,60,C:60
20260521_143026,1,Q4,Q4-D,18,D:18
20260521_143026,2,Q1,Q1-A+B+C,34,"A,B,C:34"
20260521_143026,2,Q2,Q2-B+A,11,"B,A:11"
20260521_143026,2,Q3,Q3-C+A+B,60,"C,A,B:60"
20260521_143026,2,Q4,Q4-D,18,D:18
20260521_143026,3,Q1,Q1-A+B+C,34,"A,B,C:34"
20260521_143026,3,Q2,Q2-B+A,11,"B,A:11"
20260521_143026,3,Q3,Q3-C+A+B,60,"C,A,B:60"
20260521_143026,3,Q4,Q4-D+B,18,"D,B:18"
20260521_143159,1,Q1,Q1-A+B+C,66,"A,B,C:66"
20260521_143159,1,Q2,Q2-B+A,72,"B,A:72"
20260521_143159,1,Q3,Q3-C,6,C:6
20260521_143159,1,Q4,Q4-D,88,D:88
20260521_143159,2,Q1,Q1-A+B+C,66,"A,B,C:66"
20260521_143159,2,Q2,Q2-B+A,72,"B,A:72"
20260521_143159,2,Q3,Q3-C+A,6,"C,A:6"
20260521_143159,2,Q4,Q4-D+C,88,"D,C:88"
20260521_143159,3,Q1,Q1-A+B+C,66,"A,B,C:66"
20260521_143159,3,Q2,Q2-B+A,72,"B,A:72"
20260521_143159,3,Q3,Q3-C+A,6,"C,A:6"
20260521_143159,3,Q4,Q4-D+C,88,"D,C:88"
20260521_143255,1,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_143255,1,Q2,Q2-B+A,37,"B,A:37"
20260521_143255,1,Q3,Q3-C,70,C:70
20260521_143255,1,Q4,Q4-D,45,D:45
20260521_143255,2,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_143255,2,Q2,Q2-B+A,37,"B,A:37"
20260521_143255,2,Q3,Q3-C+B,70,"C,B:70"
20260521_143255,2,Q4,Q4-D+C,45,"D,C:45"
20260521_143255,3,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_143255,3,Q2,Q2-B+A,37,"B,A:37"
20260521_143255,3,Q3,Q3-C+B,70,"C,B:70"
20260521_143255,3,Q4,Q4-D+C+B,45,"D,C,B:45"
20260521_143255,4,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_143255,4,Q2,Q2-B+A,37,"B,A:37"
20260521_143255,4,Q3,Q3-C+B,70,"C,B:70"
20260521_143255,4,Q4,Q4-D+C+B,45,"D,C,B:45"
20260521_143349,1,Q1,Q1-A+B+C,64,"A,B,C:64"
