game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251210_160623,2025-12-10 16:06:23.448235,2025-12-10 16:16:03.306746,3,SUCCESS,C,2,"A,C",579.858511
20251210_161603,2025-12-10 16:16:03.309683,2025-12-10 16:23:37.017093,2,SUCCESS,C,3,"A,B,C",453.70741
20251210_162337,2025-12-10 16:23:37.020800,2025-12-10 16:32:56.822005,2,SUCCESS,A,3,"A,C,D",559.801205
20251210_163256,2025-12-10 16:32:56.824496,2025-12-10 16:43:02.429664,2,SUCCESS,C,3,"A,C,D",605.605168
20251210_164302,2025-12-10 16:43:02.434242,2025-12-10 16:50:30.713844,1,SUCCESS,A,4,"A,B,C,D",448.279602
20251210_165030,2025-12-10 16:50:30.716316,2025-12-10 16:55:40.154528,1,SUCCESS,B,4,"A,B,C,D",309.438212
20251210_165540,2025-12-10 16:55:40.157160,2025-12-10 17:00:12.795820,1,SUCCESS,C,4,"A,B,C,D",272.63866
20251210_170012,2025-12-10 17:00:12.798469,2025-12-10 17:03:33.184279,1,SUCCESS,A,4,"A,B,C,D",200.38581
20251210_170333,2025-12-10 17:03:33.187404,2025-12-10 17:07:56.334091,1,SUCCESS,A,4,"A,B,C,D",263.146687
20251210_170756,2025-12-10 17:07:56.339365,2025-12-10 17:11:38.727793,1,SUCCESS,B,4,"A,B,C,D",222.388428
20251210_171138,2025-12-10 17:11:38.740031,2025-12-10 17:14:55.823927,1,SUCCESS,B,4,"A,B,C,D",197.083896
