player,game_id,survival,coins
A,20260521_135403,False,0
B,20260521_135403,True,1
C,20260521_135403,False,0
D,20260521_135403,False,0
A,20260521_135755,True,4
B,20260521_135755,True,3
C,20260521_135755,True,3
D,20260521_135755,True,4
A,20260521_135928,True,4
B,20260521_135928,True,3
C,20260521_135928,True,3
D,20260521_135928,True,4
A,20260521_140024,True,4
B,20260521_140024,True,3
C,20260521_140024,True,3
D,20260521_140024,True,4
A,20260521_140114,True,4
B,20260521_140114,True,3
C,20260521_140114,True,3
D,20260521_140114,True,4
A,20260521_140221,True,4
B,20260521_140221,True,3
C,20260521_140221,True,3
D,20260521_140221,True,4
A,20260521_140239,True,4
B,20260521_140239,True,3
C,20260521_140239,True,3
D,20260521_140239,True,4
