game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_135403,1,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_135403,1,Q2,Q2-B+A,5,"B,A:5"
20260521_135403,1,Q3,Q3-C,45,C:45
20260521_135403,1,Q4,Q4-D,72,D:72
20260521_135403,2,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_135403,2,Q2,Q2-B+A,5,"B,A:5"
20260521_135403,2,Q3,Q3-C+A+B,45,"C,A,B:45"
20260521_135403,2,Q4,Q4-D,72,D:72
20260521_135403,3,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_135403,3,Q2,Q2-B+A,5,"B,A:5"
20260521_135403,3,Q3,Q3-C+A+B,45,"C,A,B:45"
20260521_135403,3,Q4,Q4-D+B,72,"D,B:72"
20260521_135403,4,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_135403,4,Q2,Q2-B+A,5,"B,A:5"
20260521_135403,4,Q3,Q3-C+A+B,45,"C,A,B:45"
20260521_135403,4,Q4,Q4-D+B,72,"D,B:72"
20260521_135755,1,Q1,Q1-A+B,88,"A,B:88"
20260521_135755,1,Q2,Q2-B+C,90,"B,C:90"
20260521_135755,1,Q3,Q3-C,18,C:18
20260521_135755,1,Q4,Q4-D,6,D:6
20260521_135928,1,Q1,Q1-A+B,87,"A,B:87"
20260521_135928,1,Q2,Q2-B+C,78,"B,C:78"
20260521_135928,1,Q3,Q3-C,8,C:8
20260521_135928,1,Q4,Q4-D,79,D:79
20260521_140024,1,Q1,Q1-A+B,7,"A,B:7"
20260521_140024,1,Q2,Q2-B+C,8,"B,C:8"
20260521_140024,1,Q3,Q3-C,8,C:8
20260521_140024,1,Q4,Q4-D,49,D:49
20260521_140114,1,Q1,Q1-A+B,84,"A,B:84"
20260521_140114,1,Q2,Q2-B+C,83,"B,C:83"
20260521_140114,1,Q3,Q3-C,84,C:84
20260521_140114,1,Q4,Q4-D,44,D:44
20260521_140221,1,Q1,Q1-A+B,82,"A,B:82"
20260521_140221,1,Q2,Q2-B+C,36,"B,C:36"
20260521_140221,1,Q3,Q3-C,34,C:34
20260521_140221,1,Q4,Q4-D,37,D:37
20260521_140239,1,Q1,Q1-A+B,60,"A,B:60"
20260521_140239,1,Q2,Q2-B+C,86,"B,C:86"
20260521_140239,1,Q3,Q3-C,77,C:77
20260521_140239,1,Q4,Q4-D,33,D:33
