game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_204656,1,Q1,Q1-A+B+C,60,"A,B,C:60"
20260520_204656,1,Q2,Q2-B+A,7,"B,A:7"
20260520_204656,1,Q3,Q3-C,8,C:8
20260520_204656,1,Q4,Q4-D,11,D:wrong answer
20260520_204656,2,Q1,Q1-A+B+C,60,"A,B,C:60"
20260520_204656,2,Q2,Q2-B+A,7,"B,A:7"
20260520_204656,2,Q3,Q3-C+A,8,"C,A:8"
20260520_204656,2,Q4,Q4-D,11,D:wrong answer
20260520_204656,2,Q4,Q4-C,11,C:11
20260520_204656,3,Q1,Q1-A+B+C,60,"A,B,C:60"
20260520_204656,3,Q2,Q2-B+A,7,"B,A:7"
20260520_204656,3,Q3,Q3-C+A,8,"C,A:8"
20260520_204656,3,Q4,Q4-D,11,D:wrong answer
20260520_204656,3,Q4,Q4-C+A,11,"C,A:11"
20260520_205034,1,Q1,Q1-A+B+C,75,"A,B,C:75"
20260520_205034,1,Q2,Q2-B+A,33,"B,A:33"
20260520_205034,1,Q3,Q3-C,88,C:88
20260520_205034,1,Q4,Q4-D,8,D:8
20260520_205034,2,Q1,Q1-A+B+C,75,"A,B,C:75"
20260520_205034,2,Q2,Q2-B+A,33,"B,A:33"
20260520_205034,2,Q3,Q3-C+A,88,"C,A:88"
20260520_205034,2,Q4,Q4-D+B+C,8,"D,B,C:8"
20260520_205034,3,Q1,Q1-A+B+C,75,"A,B,C:75"
20260520_205034,3,Q2,Q2-B+A,33,"B,A:33"
20260520_205034,3,Q3,Q3-C+A,88,"C,A:88"
20260520_205034,3,Q4,Q4-D+B+C,8,"D,B,C:8"
20260520_205358,1,Q1,Q1-A+C,11,"A,C:11"
20260520_205358,1,Q2,Q2-B+A,7,"B,A:7"
20260520_205358,1,Q3,Q3-C,87,C:87
20260520_205358,1,Q4,Q4-D,49,D:49
20260520_205509,1,Q1,Q1-A+C,39,"A,C:39"
20260520_205509,1,Q2,Q2-B+A,11,"B,A:11"
20260520_205509,1,Q3,Q3-C,63,C:63
20260520_205509,1,Q4,Q4-D,80,D:80
20260520_205613,1,Q1,Q1-A+C,38,"A,C:38"
20260520_205613,1,Q2,Q2-B+A,8,"B,A:8"
20260520_205613,1,Q3,Q3-C,66,C:66
20260520_205613,1,Q4,Q4-D,72,D:72
20260520_205739,1,Q1,Q1-A+C,82,"A,C:82"
20260520_205739,1,Q2,Q2-B+A,37,"B,A:37"
20260520_205739,1,Q3,Q3-C,11,C:11
20260520_205739,1,Q4,Q4-D,43,D:43
20260520_205823,1,Q1,Q1-A+C,82,"A,C:82"
20260520_205823,1,Q2,Q2-B+A,43,"B,A:43"
20260520_205823,1,Q3,Q3-C,39,C:39
20260520_205823,1,Q4,Q4-D,75,D:75
20260520_205842,1,Q1,Q1-A+C,87,"A,C:87"
20260520_205842,1,Q2,Q2-B+A,72,"B,A:72"
20260520_205842,1,Q3,Q3-C,54,C:54
20260520_205842,1,Q4,Q4-D,8,D:8
20260520_205904,1,Q1,Q1-A+C,90,"A,C:90"
20260520_205904,1,Q2,Q2-B+A,10,"B,A:10"
20260520_205904,1,Q3,Q3-C,37,C:37
20260520_205904,1,Q4,Q4-D,76,D:76
20260520_205920,1,Q1,Q1-A+C,83,"A,C:83"
20260520_205920,1,Q2,Q2-B+A,9,"B,A:9"
20260520_205920,1,Q3,Q3-C,9,C:9
20260520_205920,1,Q4,Q4-D,60,D:60
20260520_205941,1,Q1,Q1-A+C,64,"A,C:64"
20260520_205941,1,Q2,Q2-B+A,88,"B,A:88"
20260520_205941,1,Q3,Q3-C,9,C:9
20260520_205941,1,Q4,Q4-D,56,D:56
