game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_204656,2026-05-20 20:46:56.794901,2026-05-20 20:50:34.672217,3,SUCCESS,C,2,"A,C",217.877316
20260520_205034,2026-05-20 20:50:34.676137,2026-05-20 20:53:58.852105,3,SUCCESS,C,2,"A,C",204.175968
20260520_205358,2026-05-20 20:53:58.856596,2026-05-20 20:55:09.067069,1,SUCCESS,B,4,"A,B,C,D",70.210473
20260520_205509,2026-05-20 20:55:09.071328,2026-05-20 20:56:13.892628,1,SUCCESS,B,4,"A,B,C,D",64.8213
20260520_205613,2026-05-20 20:56:13.895340,2026-05-20 20:57:39.356512,1,SUCCESS,B,4,"A,B,C,D",85.461172
20260520_205739,2026-05-20 20:57:39.358466,2026-05-20 20:58:23.297056,1,SUCCESS,B,4,"A,B,C,D",43.93859
20260520_205823,2026-05-20 20:58:23.298794,2026-05-20 20:58:42.867148,1,SUCCESS,B,4,"A,B,C,D",19.568354
20260520_205842,2026-05-20 20:58:42.898830,2026-05-20 20:59:04.604537,1,SUCCESS,B,4,"A,B,C,D",21.705707
20260520_205904,2026-05-20 20:59:04.607139,2026-05-20 20:59:20.491674,1,SUCCESS,B,4,"A,B,C,D",15.884535
20260520_205920,2026-05-20 20:59:20.494391,2026-05-20 20:59:41.557564,1,SUCCESS,B,4,"A,B,C,D",21.063173
20260520_205941,2026-05-20 20:59:41.559279,2026-05-20 21:00:00.610741,1,SUCCESS,B,4,"A,B,C,D",19.051462
