game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_010846,1,Q1,Q1-A+B,84,"A,B:84"
20260520_010846,1,Q2,Q2-B,61,B:61
20260520_010846,1,Q3,Q3-C,9,C:9
20260520_010846,1,Q4,Q4-D,83,D:wrong answer
20260520_010846,2,Q1,Q1-A+B,84,"A,B:84"
20260520_010846,2,Q2,Q2-B+C,61,"B,C:61"
20260520_010846,2,Q3,Q3-C,9,C:9
20260520_010846,2,Q4,Q4-D,83,D:wrong answer
20260520_010846,3,Q1,Q1-A+B,84,"A,B:84"
20260520_010846,3,Q2,Q2-B+C+A,61,"B,C,A:61"
20260520_010846,3,Q3,Q3-C,9,C:9
20260520_010846,3,Q4,Q4-D,83,D:wrong answer
20260520_010846,4,Q1,Q1-A+B,84,"A,B:84"
20260520_010846,4,Q2,Q2-B+C+A,61,"B,C,A:61"
20260520_010846,4,Q3,Q3-C,9,C:9
20260520_010846,4,Q4,Q4-D,83,D:wrong answer
20260520_011108,1,Q1,Q1-A+B,63,"A,B:63"
20260520_011108,1,Q2,Q2-B+A,8,"B,A:8"
20260520_011108,1,Q3,Q3-C,56,C:56
20260520_011108,1,Q4,Q4-D,82,D:82
20260520_011108,2,Q1,Q1-A+B,63,"A,B:63"
20260520_011108,2,Q2,Q2-B+A,8,"B,A:8"
20260520_011108,2,Q3,Q3-C+A,56,"C,A:56"
20260520_011108,2,Q4,Q4-D+B,82,"D,B:82"
20260520_011108,3,Q1,Q1-A+B,63,"A,B:63"
20260520_011108,3,Q2,Q2-B+A,8,"B,A:8"
20260520_011108,3,Q3,Q3-C+A,56,"C,A:56"
20260520_011108,3,Q4,Q4-D+B+A,82,"D,B,A:82"
20260520_011509,1,Q1,Q1-A,11,A:11
20260520_011509,1,Q2,Q2-B+A,43,"B,A:43"
20260520_011509,1,Q3,Q3-C,43,C:43
20260520_011509,1,Q4,Q4-D,37,D:37
20260520_011613,1,Q1,Q1-A,77,A:77
20260520_011613,1,Q2,Q2-B+A,79,"B,A:79"
20260520_011613,1,Q3,Q3-C,11,C:11
20260520_011613,1,Q4,Q4-D,8,D:8
20260520_011718,1,Q1,Q1-A,6,A:6
20260520_011718,1,Q2,Q2-B+A,39,"B,A:39"
20260520_011718,1,Q3,Q3-C,5,C:5
20260520_011718,1,Q4,Q4-D,82,D:82
20260520_011802,1,Q1,Q1-A,54,A:54
20260520_011802,1,Q2,Q2-B+A,33,"B,A:33"
20260520_011802,1,Q3,Q3-C,44,C:44
20260520_011802,1,Q4,Q4-D,29,D:29
20260520_011827,1,Q1,Q1-A,6,A:6
20260520_011827,1,Q2,Q2-B+A,9,"B,A:9"
20260520_011827,1,Q3,Q3-C,37,C:37
20260520_011827,1,Q4,Q4-D,48,D:48
20260520_011852,1,Q1,Q1-A,72,A:72
20260520_011852,1,Q2,Q2-B+A,34,"B,A:34"
20260520_011852,1,Q3,Q3-C,5,C:5
20260520_011852,1,Q4,Q4-D,84,D:84
20260520_011930,1,Q1,Q1-A,47,A:47
20260520_011930,1,Q2,Q2-B+A,84,"B,A:84"
20260520_011930,1,Q3,Q3-C,60,C:60
20260520_011930,1,Q4,Q4-D,63,D:63
20260520_012004,1,Q1,Q1-A,36,A:36
20260520_012004,1,Q2,Q2-B+A,7,"B,A:7"
20260520_012004,1,Q3,Q3-C,36,C:36
20260520_012004,1,Q4,Q4-D,11,D:11
20260520_012105,1,Q1,Q1-A,8,A:8
20260520_012105,1,Q2,Q2-B+A,78,"B,A:78"
20260520_012105,1,Q3,Q3-C,45,C:45
20260520_012105,1,Q4,Q4-D,9,D:9
