player,game_id,survival,coins
A,20260520_201200,False,0
B,20260520_201200,True,3
C,20260520_201200,False,0
D,20260520_201200,True,4
A,20260520_201428,True,4
B,20260520_201428,True,3
C,20260520_201428,True,3
D,20260520_201428,True,4
A,20260520_201537,True,4
B,20260520_201537,True,3
C,20260520_201537,True,3
D,20260520_201537,True,4
A,20260520_201640,True,4
B,20260520_201640,True,3
C,20260520_201640,True,4
D,20260520_201640,True,4
A,20260520_201717,True,4
B,20260520_201717,True,3
C,20260520_201717,True,4
D,20260520_201717,True,4
A,20260520_201748,True,4
B,20260520_201748,True,3
C,20260520_201748,True,4
D,20260520_201748,True,4
A,20260520_201822,True,4
B,20260520_201822,True,3
C,20260520_201822,True,4
D,20260520_201822,True,4
