player,game_id,survival,coins
A,20260521_004749,False,0
B,20260521_004749,False,0
C,20260521_004749,True,2
D,20260521_004749,True,4
A,20260521_005053,True,3
B,20260521_005053,True,3
C,20260521_005053,False,0
D,20260521_005053,True,4
A,20260521_005314,True,3
B,20260521_005314,True,4
C,20260521_005314,True,3
D,20260521_005314,True,4
A,20260521_005522,True,3
B,20260521_005522,True,4
C,20260521_005522,True,4
D,20260521_005522,True,4
A,20260521_005701,False,0
B,20260521_005701,True,2
C,20260521_005701,False,0
D,20260521_005701,False,0
A,20260521_010111,True,3
B,20260521_010111,True,4
C,20260521_010111,True,4
D,20260521_010111,True,4
A,20260521_010325,True,3
B,20260521_010325,True,4
C,20260521_010325,True,4
D,20260521_010325,True,4
A,20260521_010415,True,3
B,20260521_010415,True,4
C,20260521_010415,True,4
D,20260521_010415,True,4
A,20260521_010455,True,3
B,20260521_010455,True,4
C,20260521_010455,True,4
D,20260521_010455,True,4
A,20260521_010526,True,3
B,20260521_010526,True,4
C,20260521_010526,True,4
D,20260521_010526,True,4
A,20260521_010558,True,3
B,20260521_010558,True,4
C,20260521_010558,True,4
D,20260521_010558,True,4
