game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_004749,1,Q1,Q1-A+B+C,63,"A,B,C:63"
20260521_004749,1,Q2,Q2-B+A,7,"B,A:7"
20260521_004749,1,Q3,Q3-C,83,C:83
20260521_004749,1,Q4,Q4-D,7,D:wrong answer
20260521_004749,2,Q1,Q1-A+B+C,63,"A,B,C:63"
20260521_004749,2,Q2,Q2-B+A,7,"B,A:7"
20260521_004749,2,Q3,Q3-C,83,C:83
20260521_004749,2,Q4,Q4-D,7,D:wrong answer
20260521_004749,2,Q4,Q4-A+C,7,"A,C:7"
20260521_004749,3,Q1,Q1-A+B+C,63,"A,B,C:63"
20260521_004749,3,Q2,Q2-B+A,7,"B,A:7"
20260521_004749,3,Q3,Q3-C,83,C:83
20260521_004749,3,Q4,Q4-D,7,D:wrong answer
20260521_004749,3,Q4,Q4-A+C,7,"A,C:7"
20260521_005053,1,Q1,Q1-A+B,90,"A,B:90"
20260521_005053,1,Q2,Q2-B+C,11,"B,C:11"
20260521_005053,1,Q3,Q3-C,5,C:5
20260521_005053,1,Q4,Q4-D+A,39,"D,A:39"
20260521_005053,2,Q1,Q1-A+B,90,"A,B:90"
20260521_005053,2,Q2,Q2-B+C,11,"B,C:11"
20260521_005053,2,Q3,Q3-C,5,C:5
20260521_005053,2,Q4,Q4-D+A,39,"D,A:39"
20260521_005314,1,Q1,Q1-A,79,A:79
20260521_005314,1,Q2,Q2-B,82,B:82
20260521_005314,1,Q3,Q3-C+A,66,"C,A:66"
20260521_005314,1,Q4,Q4-D+C,82,"D,C:82"
20260521_005522,1,Q1,Q1-A,8,A:8
20260521_005522,1,Q2,Q2-B,38,B:38
20260521_005522,1,Q3,Q3-C,48,C:48
20260521_005522,1,Q4,Q4-D+A,88,"D,A:88"
20260521_005701,1,Q1,Q1-A,64,A:64
20260521_005701,1,Q2,Q2-B,66,B:66
20260521_005701,1,Q3,Q3-C,60,C:60
20260521_005701,1,Q4,Q4-D,37,D:wrong answer
20260521_005701,2,Q1,Q1-A+B+C,64,"A,B,C:64"
20260521_005701,2,Q2,Q2-B,66,B:66
20260521_005701,2,Q3,Q3-C,60,C:60
20260521_005701,2,Q4,Q4-D,37,D:wrong answer
20260521_005701,3,Q1,Q1-A+B+C,64,"A,B,C:64"
20260521_005701,3,Q2,Q2-B,66,B:66
20260521_005701,3,Q3,Q3-C,60,C:60
20260521_005701,3,Q4,Q4-D,37,D:wrong answer
20260521_005701,3,Q4,Q4-B,37,B:37
20260521_005701,4,Q1,Q1-A+B+C,64,"A,B,C:64"
20260521_005701,4,Q2,Q2-B,66,B:66
20260521_005701,4,Q3,Q3-C,60,C:60
20260521_005701,4,Q4,Q4-D,37,D:wrong answer
20260521_005701,4,Q4,Q4-B,37,B:37
20260521_010111,1,Q1,Q1-A,70,A:70
20260521_010111,1,Q2,Q2-B,36,B:36
20260521_010111,1,Q3,Q3-C,49,C:49
20260521_010111,1,Q4,Q4-D+A,84,"D,A:84"
20260521_010325,1,Q1,Q1-A,82,A:82
20260521_010325,1,Q2,Q2-B,48,B:48
20260521_010325,1,Q3,Q3-C,6,C:6
20260521_010325,1,Q4,Q4-D+A,84,"D,A:84"
20260521_010415,1,Q1,Q1-A,7,A:7
20260521_010415,1,Q2,Q2-B,6,B:6
20260521_010415,1,Q3,Q3-C,27,C:27
20260521_010415,1,Q4,Q4-D+A,8,"D,A:8"
20260521_010455,1,Q1,Q1-A,45,A:45
20260521_010455,1,Q2,Q2-B,36,B:36
20260521_010455,1,Q3,Q3-C,43,C:43
20260521_010455,1,Q4,Q4-D+A,11,"D,A:11"
20260521_010526,1,Q1,Q1-A,47,A:47
20260521_010526,1,Q2,Q2-B,38,B:38
20260521_010526,1,Q3,Q3-C,34,C:34
20260521_010526,1,Q4,Q4-D+A,60,"D,A:60"
20260521_010558,1,Q1,Q1-A,37,A:37
20260521_010558,1,Q2,Q2-B,84,B:84
20260521_010558,1,Q3,Q3-C,4,C:4
20260521_010558,1,Q4,Q4-D+A,72,"D,A:72"
