game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_004749,2026-05-21 00:47:49.579938,2026-05-21 00:50:53.792544,3,SUCCESS,C,2,"C,D",184.212606
20260521_005053,2026-05-21 00:50:53.797399,2026-05-21 00:53:14.202395,2,SUCCESS,B,3,"A,B,D",140.404996
20260521_005314,2026-05-21 00:53:14.206916,2026-05-21 00:55:22.356387,1,SUCCESS,B,4,"A,B,C,D",128.149471
20260521_005522,2026-05-21 00:55:22.358638,2026-05-21 00:57:01.705942,1,SUCCESS,B,4,"A,B,C,D",99.347304
20260521_005701,2026-05-21 00:57:01.708732,2026-05-21 01:01:11.808975,4,SUCCESS,B,1,B,250.100243
20260521_010111,2026-05-21 01:01:11.813202,2026-05-21 01:03:25.903757,1,SUCCESS,C,4,"A,B,C,D",134.090555
20260521_010325,2026-05-21 01:03:25.907973,2026-05-21 01:04:15.581634,1,SUCCESS,B,4,"A,B,C,D",49.673661
20260521_010415,2026-05-21 01:04:15.584517,2026-05-21 01:04:55.505922,1,SUCCESS,B,4,"A,B,C,D",39.921405
20260521_010455,2026-05-21 01:04:55.509098,2026-05-21 01:05:26.315735,1,SUCCESS,C,4,"A,B,C,D",30.806637
20260521_010526,2026-05-21 01:05:26.318589,2026-05-21 01:05:58.267521,1,SUCCESS,B,4,"A,B,C,D",31.948932
20260521_010558,2026-05-21 01:05:58.272826,2026-05-21 01:06:22.816706,1,SUCCESS,C,4,"A,B,C,D",24.54388
