game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_034213,2026-05-20 03:42:13.444775,2026-05-20 03:43:08.796682,4,ALL_DEAD,None,0,,55.351907
20260520_034308,2026-05-20 03:43:08.800848,2026-05-20 03:44:30.473949,4,SUCCESS,B,1,B,81.673101
20260520_034430,2026-05-20 03:44:30.478375,2026-05-20 03:45:48.129839,4,SUCCESS,C,1,C,77.651464
20260520_034548,2026-05-20 03:45:48.134645,2026-05-20 03:46:51.583783,4,SUCCESS,C,1,C,63.449138
20260520_034651,2026-05-20 03:46:51.588331,2026-05-20 03:48:02.832656,4,SUCCESS,C,1,C,71.244325
20260520_034802,2026-05-20 03:48:02.836553,2026-05-20 03:48:58.272035,4,ALL_DEAD,None,0,,55.435482
20260520_034858,2026-05-20 03:48:58.275274,2026-05-20 03:50:44.280880,4,ALL_DEAD,None,0,,106.005606
20260520_035044,2026-05-20 03:50:44.282703,2026-05-20 03:52:39.902961,3,SUCCESS,B,2,"A,B",115.620258
20260520_035239,2026-05-20 03:52:39.906600,2026-05-20 03:53:39.605221,4,ALL_DEAD,None,0,,59.698621
20260520_035339,2026-05-20 03:53:39.607798,2026-05-20 03:55:43.338684,3,SUCCESS,B,2,"B,C",123.730886
20260520_035543,2026-05-20 03:55:43.341525,2026-05-20 03:56:56.054676,3,SUCCESS,C,2,"A,C",72.713151
