player,game_id,survival,coins
A,20260519_212125,False,0
B,20260519_212125,False,0
C,20260519_212125,False,0
D,20260519_212125,False,0
A,20260519_212358,True,4
B,20260519_212358,True,3
C,20260519_212358,True,3
D,20260519_212358,True,4
A,20260519_212449,True,4
B,20260519_212449,True,3
C,20260519_212449,True,3
D,20260519_212449,True,4
A,20260519_212540,True,4
B,20260519_212540,True,3
C,20260519_212540,True,3
D,20260519_212540,True,4
A,20260519_212628,True,4
B,20260519_212628,True,3
C,20260519_212628,True,3
D,20260519_212628,True,4
A,20260519_212703,True,4
B,20260519_212703,True,3
C,20260519_212703,True,3
D,20260519_212703,True,4
A,20260519_212728,True,4
B,20260519_212728,True,3
C,20260519_212728,True,3
D,20260519_212728,True,4
A,20260519_212748,True,4
B,20260519_212748,True,3
C,20260519_212748,True,3
D,20260519_212748,True,4
A,20260519_212809,True,4
B,20260519_212809,True,3
C,20260519_212809,True,3
D,20260519_212809,True,4
A,20260519_212828,True,4
B,20260519_212828,True,3
C,20260519_212828,True,3
D,20260519_212828,True,4
A,20260519_212847,True,4
B,20260519_212847,True,3
C,20260519_212847,True,3
D,20260519_212847,True,4
