game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260519_212125,2026-05-19 21:21:25.497620,2026-05-19 21:23:58.218625,4,ALL_DEAD,None,0,,152.721005
20260519_212358,2026-05-19 21:23:58.222372,2026-05-19 21:24:49.606217,1,SUCCESS,A,4,"A,B,C,D",51.383845
20260519_212449,2026-05-19 21:24:49.608998,2026-05-19 21:25:40.530179,1,SUCCESS,A,4,"A,B,C,D",50.921181
20260519_212540,2026-05-19 21:25:40.531716,2026-05-19 21:26:28.897200,1,SUCCESS,A,4,"A,B,C,D",48.365484
20260519_212628,2026-05-19 21:26:28.899597,2026-05-19 21:27:03.315965,1,SUCCESS,A,4,"A,B,C,D",34.416368
20260519_212703,2026-05-19 21:27:03.317968,2026-05-19 21:27:28.660966,1,SUCCESS,A,4,"A,B,C,D",25.342998
20260519_212728,2026-05-19 21:27:28.664439,2026-05-19 21:27:48.423281,1,SUCCESS,A,4,"A,B,C,D",19.758842
20260519_212748,2026-05-19 21:27:48.427113,2026-05-19 21:28:09.688856,1,SUCCESS,A,4,"A,B,C,D",21.261743
20260519_212809,2026-05-19 21:28:09.707584,2026-05-19 21:28:28.420400,1,SUCCESS,A,4,"A,B,C,D",18.712816
20260519_212828,2026-05-19 21:28:28.423473,2026-05-19 21:28:47.324886,1,SUCCESS,A,4,"A,B,C,D",18.901413
20260519_212847,2026-05-19 21:28:47.326723,2026-05-19 21:29:05.230642,1,SUCCESS,A,4,"A,B,C,D",17.903919
