player,game_id,survival,coins
A,20260521_155528,True,1
B,20260521_155528,False,0
C,20260521_155528,False,0
D,20260521_155528,False,0
A,20260521_155914,False,0
B,20260521_155914,True,2
C,20260521_155914,True,3
D,20260521_155914,True,4
A,20260521_160127,True,2
B,20260521_160127,False,0
C,20260521_160127,True,3
D,20260521_160127,True,4
A,20260521_160518,True,3
B,20260521_160518,True,4
C,20260521_160518,True,4
D,20260521_160518,True,4
A,20260521_160834,True,3
B,20260521_160834,True,4
C,20260521_160834,True,4
D,20260521_160834,True,4
A,20260521_161024,True,3
B,20260521_161024,True,4
C,20260521_161024,True,4
D,20260521_161024,True,4
A,20260521_161115,True,3
B,20260521_161115,True,4
C,20260521_161115,True,4
D,20260521_161115,True,4
A,20260521_161154,True,3
B,20260521_161154,True,4
C,20260521_161154,True,4
D,20260521_161154,True,4
A,20260521_161214,True,3
B,20260521_161214,True,4
C,20260521_161214,True,4
D,20260521_161214,True,4
A,20260521_161229,True,3
B,20260521_161229,True,4
C,20260521_161229,True,4
D,20260521_161229,True,4
A,20260521_161242,True,3
B,20260521_161242,True,4
C,20260521_161242,True,4
D,20260521_161242,True,4
