player,game_id,survival,coins
A,20260519_221826,False,0
B,20260519_221826,True,2
C,20260519_221826,True,2
D,20260519_221826,False,0
A,20260519_222007,False,0
B,20260519_222007,True,2
C,20260519_222007,False,0
D,20260519_222007,True,4
A,20260519_222056,False,0
B,20260519_222056,True,2
C,20260519_222056,False,0
D,20260519_222056,True,4
A,20260519_222144,True,1
B,20260519_222144,False,0
C,20260519_222144,False,0
D,20260519_222144,False,0
A,20260519_222231,False,0
B,20260519_222231,False,0
C,20260519_222231,False,0
D,20260519_222231,False,0
A,20260519_222320,True,3
B,20260519_222320,True,3
C,20260519_222320,True,4
D,20260519_222320,True,4
A,20260519_222358,True,3
B,20260519_222358,True,3
C,20260519_222358,True,4
D,20260519_222358,True,4
