game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_215130,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_215130,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260521_215130,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215130,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_215130,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215130,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_215130,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260521_215130,2,C,N/A,N/A,DEAD,N/A,False,0
20260521_215130,3,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215130,3,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A+B, Q4-D",N/A,ALIVE,N/A,False,2
20260521_215130,3,B,N/A,N/A,DEAD,N/A,False,0
20260521_215130,3,C,N/A,N/A,DEAD,N/A,False,0
20260521_215440,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_215440,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_215440,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215440,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_215606,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_215606,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_215606,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215606,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_215726,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_215726,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_215726,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215726,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260521_215726,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_215726,2,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_215726,2,A,N/A,N/A,DEAD,N/A,False,0
