player,game_id,survival,coins
A,20251210_181703,False,0
B,20251210_181703,False,0
C,20251210_181703,True,2
D,20251210_181703,False,0
A,20251210_182517,True,4
B,20251210_182517,True,3
C,20251210_182517,True,3
D,20251210_182517,True,4
A,20251210_182924,True,4
B,20251210_182924,True,3
C,20251210_182924,True,3
D,20251210_182924,True,4
A,20251210_183251,True,4
B,20251210_183251,True,3
C,20251210_183251,True,3
D,20251210_183251,True,4
A,20251210_183652,True,4
B,20251210_183652,True,3
C,20251210_183652,True,4
D,20251210_183652,True,4
A,20251210_184219,True,4
B,20251210_184219,True,4
C,20251210_184219,True,4
D,20251210_184219,True,4
A,20251210_184841,True,4
B,20251210_184841,True,4
C,20251210_184841,True,4
D,20251210_184841,True,4
A,20251210_185207,True,4
B,20251210_185207,True,4
C,20251210_185207,True,4
D,20251210_185207,True,4
A,20251210_185522,True,4
B,20251210_185522,True,4
C,20251210_185522,True,4
D,20251210_185522,True,4
A,20251210_185905,True,4
B,20251210_185905,True,4
C,20251210_185905,True,4
D,20251210_185905,True,4
A,20251210_190023,True,4
B,20251210_190023,True,4
C,20251210_190023,True,4
D,20251210_190023,True,4
