player,game_id,survival,coins
A,20260521_143723,False,0
B,20260521_143723,False,0
C,20260521_143723,True,2
D,20260521_143723,True,4
A,20260521_143828,False,0
B,20260521_143828,True,1
C,20260521_143828,True,2
D,20260521_143828,False,0
A,20260521_143955,True,1
B,20260521_143955,False,0
C,20260521_143955,False,0
D,20260521_143955,False,0
A,20260521_144058,False,0
B,20260521_144058,True,1
C,20260521_144058,False,0
D,20260521_144058,False,0
A,20260521_144152,False,0
B,20260521_144152,False,0
C,20260521_144152,True,1
D,20260521_144152,False,0
A,20260521_144313,True,1
B,20260521_144313,False,0
C,20260521_144313,False,0
D,20260521_144313,False,0
A,20260521_144429,False,0
B,20260521_144429,False,0
C,20260521_144429,True,1
D,20260521_144429,False,0
