game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_134312,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_134312,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_134312,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_134312,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_134312,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_134312,2,A,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260521_134312,2,D,N/A,N/A,DEAD,N/A,False,0
20260521_134312,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_134312,3,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D+A+B+C",N/A,ALIVE,N/A,False,2
20260521_134312,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_134312,3,D,N/A,N/A,DEAD,N/A,False,0
20260521_134312,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D+A+B+C",N/A,ALIVE,N/A,False,2
20260521_134625,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_134625,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260521_134625,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_134625,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_134625,2,B,N/A,N/A,DEAD,N/A,False,0
20260521_134625,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260521_134625,2,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_134625,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_134625,3,B,N/A,N/A,DEAD,N/A,False,0
20260521_134625,3,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_134625,3,D,N/A,N/A,DEAD,N/A,False,0
20260521_134625,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-D+C",N/A,ALIVE,N/A,False,2
20260521_134849,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_134849,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_134849,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_134849,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_135035,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_135035,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_135035,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_135035,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_135127,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_135127,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_135127,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_135127,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_135216,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_135216,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_135216,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_135216,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_135314,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_135314,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_135314,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_135314,1,D,Pass,N/A,ALIVE,N/A,False,4
