player,game_id,survival,coins
A,20260521_134312,False,0
B,20260521_134312,True,2
C,20260521_134312,True,2
D,20260521_134312,False,0
A,20260521_134625,True,2
B,20260521_134625,False,0
C,20260521_134625,True,2
D,20260521_134625,False,0
A,20260521_134849,True,3
B,20260521_134849,True,4
C,20260521_134849,True,3
D,20260521_134849,True,4
A,20260521_135035,True,3
B,20260521_135035,True,4
C,20260521_135035,True,3
D,20260521_135035,True,4
A,20260521_135127,True,3
B,20260521_135127,True,4
C,20260521_135127,True,3
D,20260521_135127,True,4
A,20260521_135216,True,3
B,20260521_135216,True,4
C,20260521_135216,True,3
D,20260521_135216,True,4
A,20260521_135314,True,3
B,20260521_135314,True,4
C,20260521_135314,True,3
D,20260521_135314,True,4
