player,game_id,survival,coins
A,20260521_221451,False,0
B,20260521_221451,True,2
C,20260521_221451,True,2
D,20260521_221451,False,0
A,20260521_221808,True,3
B,20260521_221808,False,0
C,20260521_221808,True,3
D,20260521_221808,True,4
A,20260521_221950,True,3
B,20260521_221950,True,3
C,20260521_221950,False,0
D,20260521_221950,True,4
A,20260521_222211,False,0
B,20260521_222211,False,0
C,20260521_222211,False,0
D,20260521_222211,False,0
A,20260521_222553,True,3
B,20260521_222553,False,0
C,20260521_222553,False,0
D,20260521_222553,True,4
A,20260521_223050,True,4
B,20260521_223050,True,3
C,20260521_223050,True,4
D,20260521_223050,True,4
A,20260521_223309,True,4
B,20260521_223309,True,3
C,20260521_223309,True,4
D,20260521_223309,True,4
A,20260521_223420,True,4
B,20260521_223420,True,3
C,20260521_223420,True,4
D,20260521_223420,True,4
A,20260521_223457,True,4
B,20260521_223457,True,3
C,20260521_223457,True,4
D,20260521_223457,True,4
A,20260521_223540,True,4
B,20260521_223540,True,3
C,20260521_223540,True,4
D,20260521_223540,True,4
A,20260521_223618,True,4
B,20260521_223618,True,3
C,20260521_223618,True,4
D,20260521_223618,True,4
