game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_210102,1,Q1,Q1-A+B+C,56,"A,B,C:56"
20260520_210102,1,Q2,Q2-B+A,39,"B,A:39"
20260520_210102,1,Q3,Q3-C,48,C:48
20260520_210102,1,Q4,Q4-D,73,D:wrong answer
20260520_210102,2,Q1,Q1-A+B+C,56,"A,B,C:56"
20260520_210102,2,Q2,Q2-B+A,39,"B,A:39"
20260520_210102,2,Q3,Q3-C+A,48,"C,A:48"
20260520_210102,2,Q4,Q4-D,73,D:wrong answer
20260520_210102,2,Q4,Q4-C,73,C:73
20260520_210102,3,Q1,Q1-A+B+C,56,"A,B,C:56"
20260520_210102,3,Q2,Q2-B+A,39,"B,A:39"
20260520_210102,3,Q3,Q3-C+A,48,"C,A:48"
20260520_210102,3,Q4,Q4-D,73,D:wrong answer
20260520_210102,3,Q4,Q4-C+A,73,"C,A:73"
20260520_210102,4,Q1,Q1-A+B+C,56,"A,B,C:56"
20260520_210102,4,Q2,Q2-B+A,39,"B,A:39"
20260520_210102,4,Q3,Q3-C+A,48,"C,A:48"
20260520_210102,4,Q4,Q4-D,73,D:wrong answer
20260520_210102,4,Q4,Q4-C+A,73,"C,A:73"
20260520_210419,1,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_210419,1,Q2,Q2-B+A,8,"B,A:8"
20260520_210419,1,Q3,Q3-C,27,C:27
20260520_210419,1,Q4,Q4-D,75,D:wrong answer
20260520_210419,2,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_210419,2,Q2,Q2-B+A,8,"B,A:8"
20260520_210419,2,Q3,Q3-C+B,27,"C,B:27"
20260520_210419,2,Q4,Q4-D,75,D:wrong answer
20260520_210419,3,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_210419,3,Q2,Q2-B+A,8,"B,A:8"
20260520_210419,3,Q3,Q3-C+B,27,"C,B:27"
20260520_210419,3,Q4,Q4-D,75,D:wrong answer
20260520_210419,3,Q4,Q4-B+C,75,"B,C:75"
20260520_210419,4,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_210419,4,Q2,Q2-B+A,8,"B,A:8"
20260520_210419,4,Q3,Q3-C+B,27,"C,B:27"
20260520_210419,4,Q4,Q4-D,75,D:wrong answer
20260520_210419,4,Q4,Q4-B+C,75,"B,C:75"
20260520_211038,1,Q1,Q1-A+C,49,"A,C:49"
20260520_211038,1,Q2,Q2-B+A,9,"B,A:9"
20260520_211038,1,Q3,Q3-C,60,C:60
20260520_211038,1,Q4,Q4-D,49,D:wrong answer
20260520_211038,1,Q4,Q4-B,49,B:49
20260520_211038,2,Q1,Q1-A+C,49,"A,C:49"
20260520_211038,2,Q2,Q2-B+A,9,"B,A:9"
20260520_211038,2,Q3,Q3-C+B,60,"C,B:60"
20260520_211038,2,Q4,Q4-D,49,D:wrong answer
20260520_211038,2,Q4,Q4-B+A,49,"B,A:49"
20260520_211038,3,Q1,Q1-A+C,49,"A,C:49"
20260520_211038,3,Q2,Q2-B+A,9,"B,A:9"
20260520_211038,3,Q3,Q3-C+B,60,"C,B:60"
20260520_211038,3,Q4,Q4-D,49,D:wrong answer
20260520_211038,3,Q4,Q4-B+A,49,"B,A:49"
20260520_211449,1,Q1,Q1-A+C,80,"A,C:80"
20260520_211449,1,Q2,Q2-B+A,47,"B,A:47"
20260520_211449,1,Q3,Q3-C,34,C:34
20260520_211449,1,Q4,Q4-D+B,83,"D,B:83"
20260520_211449,2,Q1,Q1-A+C,80,"A,C:80"
20260520_211449,2,Q2,Q2-B+A,47,"B,A:47"
20260520_211449,2,Q3,Q3-C,34,C:34
20260520_211449,2,Q4,Q4-D+B,83,"D,B:83"
20260520_211818,1,Q1,Q1-A,90,A:90
20260520_211818,1,Q2,Q2-B+A,86,"B,A:86"
20260520_211818,1,Q3,Q3-C,64,C:64
20260520_211818,1,Q4,Q4-D,75,D:75
20260520_212054,1,Q1,Q1-A,8,A:8
20260520_212054,1,Q2,Q2-B+A,39,"B,A:39"
20260520_212054,1,Q3,Q3-C,5,C:5
20260520_212054,1,Q4,Q4-D,60,D:60
20260520_212153,1,Q1,Q1-A,8,A:8
20260520_212153,1,Q2,Q2-B+A,9,"B,A:9"
20260520_212153,1,Q3,Q3-C,34,C:34
20260520_212153,1,Q4,Q4-D,84,D:84
20260520_212235,1,Q1,Q1-A,10,A:10
20260520_212235,1,Q2,Q2-B+A,29,"B,A:29"
20260520_212235,1,Q3,Q3-C,5,C:5
20260520_212235,1,Q4,Q4-D,84,D:84
20260520_212309,1,Q1,Q1-A,61,A:61
20260520_212309,1,Q2,Q2-B+A,88,"B,A:88"
20260520_212309,1,Q3,Q3-C,77,C:77
20260520_212309,1,Q4,Q4-D,78,D:78
20260520_212325,1,Q1,Q1-A,82,A:82
20260520_212325,1,Q2,Q2-B+A,45,"B,A:45"
20260520_212325,1,Q3,Q3-C,6,C:6
20260520_212325,1,Q4,Q4-D,77,D:77
20260520_212338,1,Q1,Q1-A,36,A:36
20260520_212338,1,Q2,Q2-B+A,36,"B,A:36"
20260520_212338,1,Q3,Q3-C,38,C:38
20260520_212338,1,Q4,Q4-D,23,D:23
