game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260520_025717,A,gemini:gemini-2.5-flash,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025717,B,gemini:gemini-2.5-flash,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025717,C,gemini:gemini-2.5-flash,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025717,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025825,A,gemini:gemini-2.5-flash,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025825,B,gemini:gemini-2.5-flash,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025825,C,gemini:gemini-2.5-flash,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025825,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025943,A,gemini:gemini-2.5-flash,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025943,B,gemini:gemini-2.5-flash,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025943,C,gemini:gemini-2.5-flash,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_025943,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_030056,A,gemini:gemini-2.5-flash,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030056,B,gemini:gemini-2.5-flash,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030056,C,gemini:gemini-2.5-flash,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030056,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030147,A,gemini:gemini-2.5-flash,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_030147,B,gemini:gemini-2.5-flash,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_030147,C,gemini:gemini-2.5-flash,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_030147,D,dummy,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_030237,A,gemini:gemini-2.5-flash,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_030237,B,gemini:gemini-2.5-flash,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_030237,C,gemini:gemini-2.5-flash,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_030237,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_030433,A,gemini:gemini-2.5-flash,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030433,B,gemini:gemini-2.5-flash,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030433,C,gemini:gemini-2.5-flash,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030433,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260520_030537,A,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030537,B,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030537,C,gemini:gemini-2.5-flash,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030537,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030618,A,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030618,B,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030618,C,gemini:gemini-2.5-flash,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030618,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030638,A,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030638,B,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030638,C,gemini:gemini-2.5-flash,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030638,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030658,A,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030658,B,gemini:gemini-2.5-flash,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030658,C,gemini:gemini-2.5-flash,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_030658,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
