player,game_id,survival,coins
A,20260520_025717,False,0
B,20260520_025717,True,1
C,20260520_025717,True,2
D,20260520_025717,False,0
A,20260520_025825,True,1
B,20260520_025825,False,0
C,20260520_025825,True,2
D,20260520_025825,False,0
A,20260520_025943,True,1
B,20260520_025943,False,0
C,20260520_025943,True,2
D,20260520_025943,False,0
A,20260520_030056,False,0
B,20260520_030056,True,1
C,20260520_030056,False,0
D,20260520_030056,False,0
A,20260520_030147,False,0
B,20260520_030147,False,0
C,20260520_030147,False,0
D,20260520_030147,False,0
A,20260520_030237,True,1
B,20260520_030237,False,0
C,20260520_030237,True,2
D,20260520_030237,False,0
A,20260520_030433,False,0
B,20260520_030433,True,1
C,20260520_030433,False,0
D,20260520_030433,False,0
A,20260520_030537,True,3
B,20260520_030537,True,3
C,20260520_030537,True,4
D,20260520_030537,True,4
A,20260520_030618,True,3
B,20260520_030618,True,3
C,20260520_030618,True,4
D,20260520_030618,True,4
A,20260520_030638,True,3
B,20260520_030638,True,3
C,20260520_030638,True,4
D,20260520_030638,True,4
A,20260520_030658,True,3
B,20260520_030658,True,3
C,20260520_030658,True,4
D,20260520_030658,True,4
