game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_025717,2026-05-20 02:57:17.219119,2026-05-20 02:58:25.041493,3,SUCCESS,C,2,"B,C",67.822374
20260520_025825,2026-05-20 02:58:25.044881,2026-05-20 02:59:43.084926,3,SUCCESS,C,2,"A,C",78.040045
20260520_025943,2026-05-20 02:59:43.088493,2026-05-20 03:00:56.902490,3,SUCCESS,C,2,"A,C",73.813997
20260520_030056,2026-05-20 03:00:56.906230,2026-05-20 03:01:47.823745,4,SUCCESS,B,1,B,50.917515
20260520_030147,2026-05-20 03:01:47.827557,2026-05-20 03:02:37.039993,4,ALL_DEAD,None,0,,49.212436
20260520_030237,2026-05-20 03:02:37.044461,2026-05-20 03:04:33.784421,3,SUCCESS,C,2,"A,C",116.73996
20260520_030433,2026-05-20 03:04:33.788143,2026-05-20 03:05:37.956488,4,SUCCESS,B,1,B,64.168345
20260520_030537,2026-05-20 03:05:37.961313,2026-05-20 03:06:18.475822,1,SUCCESS,C,4,"A,B,C,D",40.514509
20260520_030618,2026-05-20 03:06:18.477726,2026-05-20 03:06:38.958904,1,SUCCESS,C,4,"A,B,C,D",20.481178
20260520_030638,2026-05-20 03:06:38.963027,2026-05-20 03:06:58.254513,1,SUCCESS,C,4,"A,B,C,D",19.291486
20260520_030658,2026-05-20 03:06:58.257149,2026-05-20 03:07:20.443036,1,SUCCESS,C,4,"A,B,C,D",22.185887
