player,game_id,survival,coins
A,20251210_023113,False,0
B,20251210_023113,True,3
C,20251210_023113,True,3
D,20251210_023113,True,4
A,20251210_023342,True,4
B,20251210_023342,True,4
C,20251210_023342,True,4
D,20251210_023342,True,4
A,20251210_023548,True,4
B,20251210_023548,True,4
C,20251210_023548,True,4
D,20251210_023548,True,4
A,20251210_023706,True,4
B,20251210_023706,True,4
C,20251210_023706,True,4
D,20251210_023706,True,4
A,20251210_023955,True,4
B,20251210_023955,True,4
C,20251210_023955,True,4
D,20251210_023955,True,4
A,20251210_024119,True,4
B,20251210_024119,True,4
C,20251210_024119,True,4
D,20251210_024119,True,4
A,20251210_024257,True,4
B,20251210_024257,True,4
C,20251210_024257,True,4
D,20251210_024257,True,4
A,20251210_024646,True,4
B,20251210_024646,True,4
C,20251210_024646,True,4
D,20251210_024646,True,4
A,20251210_024832,True,4
B,20251210_024832,True,4
C,20251210_024832,True,4
D,20251210_024832,True,4
A,20251210_025004,True,4
B,20251210_025004,True,4
C,20251210_025004,True,4
D,20251210_025004,True,4
