game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_032005,2026-05-20 03:20:05.445463,2026-05-20 03:24:16.098800,3,SUCCESS,C,2,"A,C",250.653337
20260520_032416,2026-05-20 03:24:16.103639,2026-05-20 03:26:40.057036,2,SUCCESS,B,3,"B,C,D",143.953397
20260520_032640,2026-05-20 03:26:40.060963,2026-05-20 03:28:51.877024,2,SUCCESS,B,3,"A,B,D",131.816061
20260520_032851,2026-05-20 03:28:51.881132,2026-05-20 03:33:10.670851,2,SUCCESS,C,3,"A,B,C",258.789719
20260520_033310,2026-05-20 03:33:10.675190,2026-05-20 03:35:42.248001,2,SUCCESS,C,3,"A,C,D",151.572811
20260520_033542,2026-05-20 03:35:42.252165,2026-05-20 03:38:47.307277,2,SUCCESS,B,3,"B,C,D",185.055112
20260520_033847,2026-05-20 03:38:47.311606,2026-05-20 03:42:06.523151,2,SUCCESS,B,3,"A,B,D",199.211545
20260520_034206,2026-05-20 03:42:06.526483,2026-05-20 03:44:33.582779,1,SUCCESS,C,4,"A,B,C,D",147.056296
20260520_034433,2026-05-20 03:44:33.586856,2026-05-20 03:46:48.908856,1,SUCCESS,C,4,"A,B,C,D",135.322
20260520_034648,2026-05-20 03:46:48.913133,2026-05-20 03:48:02.446109,1,SUCCESS,C,4,"A,B,C,D",73.532976
20260520_034802,2026-05-20 03:48:02.449605,2026-05-20 03:48:41.288249,1,SUCCESS,C,4,"A,B,C,D",38.838644
