game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_232814,2026-05-20 23:28:14.850205,2026-05-20 23:30:43.459923,3,SUCCESS,B,2,"B,D",148.609718
20260520_233043,2026-05-20 23:30:43.464926,2026-05-20 23:34:18.271257,2,SUCCESS,C,3,"A,C,D",214.806331
20260520_233418,2026-05-20 23:34:18.276379,2026-05-20 23:36:19.900544,1,SUCCESS,C,4,"A,B,C,D",121.624165
20260520_233619,2026-05-20 23:36:19.904690,2026-05-20 23:40:23.217069,4,SUCCESS,B,1,B,243.312379
20260520_234023,2026-05-20 23:40:23.220586,2026-05-20 23:46:48.294070,2,SUCCESS,C,3,"B,C,D",385.073484
20260520_234648,2026-05-20 23:46:48.299182,2026-05-20 23:50:15.105859,2,SUCCESS,C,3,"B,C,D",206.806677
20260520_235015,2026-05-20 23:50:15.109215,2026-05-20 23:52:27.442285,1,SUCCESS,A,4,"A,B,C,D",132.33307
20260520_235227,2026-05-20 23:52:27.445225,2026-05-20 23:53:33.313807,1,SUCCESS,A,4,"A,B,C,D",65.868582
20260520_235333,2026-05-20 23:53:33.317435,2026-05-20 23:54:30.298175,1,SUCCESS,A,4,"A,B,C,D",56.98074
20260520_235430,2026-05-20 23:54:30.301517,2026-05-20 23:55:27.656532,1,SUCCESS,A,4,"A,B,C,D",57.355015
20260520_235527,2026-05-20 23:55:27.661075,2026-05-20 23:55:55.488731,1,SUCCESS,A,4,"A,B,C,D",27.827656
