game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260519_223512,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260519_223512,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260519_223512,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260519_223512,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_223512,2,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260519_223512,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260519_223512,2,B,N/A,N/A,DEAD,N/A,False,0
20260519_223512,2,D,Pass,N/A,ALIVE,N/A,False,4
20260519_223512,3,C,N/A,N/A,DEAD,N/A,False,0
20260519_223512,3,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-D+C",N/A,ALIVE,N/A,False,2
20260519_223512,3,B,N/A,N/A,DEAD,N/A,False,0
20260519_223512,3,D,Pass,N/A,ALIVE,N/A,False,4
20260519_223711,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260519_223711,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260519_223711,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260519_223711,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_223711,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260519_223711,2,A,N/A,N/A,DEAD,N/A,False,0
20260519_223711,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260519_223711,2,D,Pass,N/A,ALIVE,N/A,False,4
20260519_223911,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_223911,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_223911,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260519_223911,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_224021,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224021,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224021,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224021,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_224113,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224113,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224113,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224113,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_224135,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224135,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224135,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224135,1,D,Pass,N/A,ALIVE,N/A,False,4
20260519_224152,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224152,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224152,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260519_224152,1,D,Pass,N/A,ALIVE,N/A,False,4
