player,game_id,survival,coins
A,20260521_160533,False,0
B,20260521_160533,False,0
C,20260521_160533,False,0
D,20260521_160533,False,0
A,20260521_160745,True,3
B,20260521_160745,True,4
C,20260521_160745,True,3
D,20260521_160745,True,4
A,20260521_160855,True,3
B,20260521_160855,True,4
C,20260521_160855,True,3
D,20260521_160855,True,4
A,20260521_160957,True,3
B,20260521_160957,True,4
C,20260521_160957,True,3
D,20260521_160957,True,4
A,20260521_161046,True,3
B,20260521_161046,True,4
C,20260521_161046,True,3
D,20260521_161046,True,4
A,20260521_161115,True,3
B,20260521_161115,True,4
C,20260521_161115,True,3
D,20260521_161115,True,4
A,20260521_161139,True,3
B,20260521_161139,True,4
C,20260521_161139,True,3
D,20260521_161139,True,4
A,20260521_161158,True,3
B,20260521_161158,True,4
C,20260521_161158,True,3
D,20260521_161158,True,4
A,20260521_161218,True,3
B,20260521_161218,True,4
C,20260521_161218,True,3
D,20260521_161218,True,4
A,20260521_161244,True,3
B,20260521_161244,True,4
C,20260521_161244,True,3
D,20260521_161244,True,4
A,20260521_161305,True,3
B,20260521_161305,True,4
C,20260521_161305,True,3
D,20260521_161305,True,4
