game_id,round,question_id,capsule_label,correct_answer,player_answers
20260518_220520,1,Q1,Q1-A+B+C,60,"A,B,C:60"
20260518_220520,1,Q2,Q2-B+A,77,"B,A:77"
20260518_220520,1,Q3,Q3-C,38,C:38
20260518_220520,1,Q4,Q4-D,8,D:wrong answer
20260518_220520,2,Q1,Q1-A+B+C,60,"A,B,C:60"
20260518_220520,2,Q2,Q2-B+A,77,"B,A:77"
20260518_220520,2,Q3,Q3-C+A,38,"C,A:38"
20260518_220520,2,Q4,Q4-D,8,D:wrong answer
20260518_220520,3,Q1,Q1-A+B+C,60,"A,B,C:60"
20260518_220520,3,Q2,Q2-B+A,77,"B,A:77"
20260518_220520,3,Q3,Q3-C+A,38,"C,A:38"
20260518_220520,3,Q4,Q4-D,8,D:wrong answer
20260518_220520,3,Q4,Q4-A,8,A:8
20260518_220520,4,Q1,Q1-A+B+C,60,"A,B,C:60"
20260518_220520,4,Q2,Q2-B+A,77,"B,A:77"
20260518_220520,4,Q3,Q3-C+A,38,"C,A:38"
20260518_220520,4,Q4,Q4-D,8,D:wrong answer
20260518_220520,4,Q4,Q4-A,8,A:8
20260518_220757,1,Q1,Q1-A+B+C,45,"A,B,C:45"
20260518_220757,1,Q2,Q2-B+A,6,"B,A:6"
20260518_220757,1,Q3,Q3-C,54,C:54
20260518_220757,1,Q4,Q4-D,86,D:86
20260518_220757,2,Q1,Q1-A+B+C,45,"A,B,C:45"
20260518_220757,2,Q2,Q2-B+A,6,"B,A:6"
20260518_220757,2,Q3,Q3-C+B,54,"C,B:54"
20260518_220757,2,Q4,Q4-D,86,D:86
20260518_221118,1,Q1,Q1-A+B,84,"A,B:84"
20260518_221118,1,Q2,Q2-B+A,77,"B,A:77"
20260518_221118,1,Q3,Q3-C,73,C:73
20260518_221118,1,Q4,Q4-D+C,11,"D,C:11"
20260518_221118,2,Q1,Q1-A+B,84,"A,B:84"
20260518_221118,2,Q2,Q2-B+A,77,"B,A:77"
20260518_221118,2,Q3,Q3-C+A,73,"C,A:73"
20260518_221118,2,Q4,Q4-D+C,11,"D,C:11"
20260518_221531,1,Q1,Q1-A+B,10,"A,B:10"
20260518_221531,1,Q2,Q2-B+A,34,"B,A:34"
20260518_221531,1,Q3,Q3-C,9,C:9
20260518_221531,1,Q4,Q4-D,63,D:63
20260518_221737,1,Q1,Q1-A+B,45,"A,B:45"
20260518_221737,1,Q2,Q2-B+A,6,"B,A:6"
20260518_221737,1,Q3,Q3-C,84,C:84
20260518_221737,1,Q4,Q4-D,90,D:90
20260518_221933,1,Q1,Q1-A+B,5,"A,B:5"
20260518_221933,1,Q2,Q2-B+A,79,"B,A:79"
20260518_221933,1,Q3,Q3-C,83,C:83
20260518_221933,1,Q4,Q4-D,72,D:72
20260518_222050,1,Q1,Q1-A+B,4,"A,B:4"
20260518_222050,1,Q2,Q2-B+A,9,"B,A:9"
20260518_222050,1,Q3,Q3-C,36,C:36
20260518_222050,1,Q4,Q4-D,29,D:29
20260518_222154,1,Q1,Q1-A+B,38,"A,B:38"
20260518_222154,1,Q2,Q2-B+A,63,"B,A:63"
20260518_222154,1,Q3,Q3-C,37,C:37
20260518_222154,1,Q4,Q4-D,11,D:11
20260518_222240,1,Q1,Q1-A+B,43,"A,B:43"
20260518_222240,1,Q2,Q2-B+A,60,"B,A:60"
20260518_222240,1,Q3,Q3-C,43,C:43
20260518_222240,1,Q4,Q4-D,7,D:7
20260518_222304,1,Q1,Q1-A+B,88,"A,B:88"
20260518_222304,1,Q2,Q2-B+A,90,"B,A:90"
20260518_222304,1,Q3,Q3-C,87,C:87
20260518_222304,1,Q4,Q4-D,72,D:72
20260518_222318,1,Q1,Q1-A+B,6,"A,B:6"
20260518_222318,1,Q2,Q2-B+A,39,"B,A:39"
20260518_222318,1,Q3,Q3-C,5,C:5
20260518_222318,1,Q4,Q4-D,82,D:82
