game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260518_220520,2026-05-18 22:05:20.719739,2026-05-18 22:07:57.656766,4,ALL_DEAD,None,0,,156.937027
20260518_220757,2026-05-18 22:07:57.660198,2026-05-18 22:11:18.867914,2,SUCCESS,C,3,"B,C,D",201.207716
20260518_221118,2026-05-18 22:11:18.870497,2026-05-18 22:15:31.128725,2,SUCCESS,B,3,"A,B,D",252.258228
20260518_221531,2026-05-18 22:15:31.130980,2026-05-18 22:17:37.571913,1,SUCCESS,C,4,"A,B,C,D",126.440933
20260518_221737,2026-05-18 22:17:37.572913,2026-05-18 22:19:33.060757,1,SUCCESS,C,4,"A,B,C,D",115.487844
20260518_221933,2026-05-18 22:19:33.062242,2026-05-18 22:20:50.403136,1,SUCCESS,C,4,"A,B,C,D",77.340894
20260518_222050,2026-05-18 22:20:50.405147,2026-05-18 22:21:54.475318,1,SUCCESS,C,4,"A,B,C,D",64.070171
20260518_222154,2026-05-18 22:21:54.478057,2026-05-18 22:22:40.126764,1,SUCCESS,C,4,"A,B,C,D",45.648707
20260518_222240,2026-05-18 22:22:40.129289,2026-05-18 22:23:04.359257,1,SUCCESS,C,4,"A,B,C,D",24.229968
20260518_222304,2026-05-18 22:23:04.362122,2026-05-18 22:23:18.646605,1,SUCCESS,C,4,"A,B,C,D",14.284483
20260518_222318,2026-05-18 22:23:18.650208,2026-05-18 22:23:34.213887,1,SUCCESS,C,4,"A,B,C,D",15.563679
