player,game_id,survival,coins
A,20260521_002502,True,2
B,20260521_002502,False,0
C,20260521_002502,False,0
D,20260521_002502,True,4
A,20260521_002721,True,2
B,20260521_002721,True,2
C,20260521_002721,True,3
D,20260521_002721,False,0
A,20260521_003035,False,0
B,20260521_003035,True,3
C,20260521_003035,True,3
D,20260521_003035,True,4
A,20260521_003322,True,2
B,20260521_003322,True,2
C,20260521_003322,False,0
D,20260521_003322,False,0
A,20260521_003715,False,0
B,20260521_003715,True,2
C,20260521_003715,True,3
D,20260521_003715,True,4
A,20260521_003933,True,3
B,20260521_003933,False,0
C,20260521_003933,True,3
D,20260521_003933,True,4
A,20260521_004223,True,3
B,20260521_004223,True,4
C,20260521_004223,True,3
D,20260521_004223,True,4
A,20260521_004430,True,3
B,20260521_004430,True,4
C,20260521_004430,True,3
D,20260521_004430,True,4
A,20260521_004611,True,3
B,20260521_004611,True,4
C,20260521_004611,True,3
D,20260521_004611,True,4
A,20260521_004710,True,3
B,20260521_004710,True,4
C,20260521_004710,True,3
D,20260521_004710,True,4
A,20260521_004757,True,3
B,20260521_004757,True,4
C,20260521_004757,True,3
D,20260521_004757,True,4
