game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_002502,2026-05-21 00:25:02.730767,2026-05-21 00:27:21.410140,3,SUCCESS,A,2,"A,D",138.679373
20260521_002721,2026-05-21 00:27:21.415376,2026-05-21 00:30:35.770242,2,SUCCESS,C,3,"A,B,C",194.354866
20260521_003035,2026-05-21 00:30:35.773763,2026-05-21 00:33:22.357832,2,SUCCESS,B,3,"B,C,D",166.584069
20260521_003322,2026-05-21 00:33:22.361330,2026-05-21 00:37:15.699718,3,SUCCESS,A,2,"A,B",233.338388
20260521_003715,2026-05-21 00:37:15.729792,2026-05-21 00:39:33.219614,2,SUCCESS,C,3,"B,C,D",137.489822
20260521_003933,2026-05-21 00:39:33.224239,2026-05-21 00:42:23.665662,2,SUCCESS,C,3,"A,C,D",170.441423
20260521_004223,2026-05-21 00:42:23.667331,2026-05-21 00:44:30.178150,1,SUCCESS,B,4,"A,B,C,D",126.510819
20260521_004430,2026-05-21 00:44:30.180030,2026-05-21 00:46:11.791390,1,SUCCESS,B,4,"A,B,C,D",101.61136
20260521_004611,2026-05-21 00:46:11.795316,2026-05-21 00:47:10.248217,1,SUCCESS,B,4,"A,B,C,D",58.452901
20260521_004710,2026-05-21 00:47:10.251034,2026-05-21 00:47:57.514920,1,SUCCESS,B,4,"A,B,C,D",47.263886
20260521_004757,2026-05-21 00:47:57.518880,2026-05-21 00:48:23.356773,1,SUCCESS,B,4,"A,B,C,D",25.837893
