game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_002502,1,Q1,Q1-A+B+C,37,"A,B,C:37"
20260521_002502,1,Q2,Q2-B+A,24,"B,A:24"
20260521_002502,1,Q3,Q3-C,11,C:11
20260521_002502,1,Q4,Q4-D,9,D:9
20260521_002502,2,Q1,Q1-A+B+C,37,"A,B,C:37"
20260521_002502,2,Q2,Q2-B+A,24,"B,A:24"
20260521_002502,2,Q3,Q3-C+A,11,"C,A:11"
20260521_002502,2,Q4,Q4-D+C,9,"D,C:9"
20260521_002502,3,Q1,Q1-A+B+C,37,"A,B,C:37"
20260521_002502,3,Q2,Q2-B+A,24,"B,A:24"
20260521_002502,3,Q3,Q3-C+A,11,"C,A:11"
20260521_002502,3,Q4,Q4-D+C,9,"D,C:9"
20260521_002721,1,Q1,Q1-A+B,49,"A,B:49"
20260521_002721,1,Q2,Q2-B+A+C,70,"B,A,C:70"
20260521_002721,1,Q3,Q3-C,43,C:43
20260521_002721,1,Q4,Q4-D,47,D:47
20260521_002721,2,Q1,Q1-A+B,49,"A,B:49"
20260521_002721,2,Q2,Q2-B+A+C,70,"B,A,C:70"
20260521_002721,2,Q3,Q3-C+A+B,43,"C,A,B:43"
20260521_002721,2,Q4,Q4-D,47,D:47
20260521_003035,1,Q1,Q1-A+B,60,"A,B:60"
20260521_003035,1,Q2,Q2-B+A,38,"B,A:38"
20260521_003035,1,Q3,Q3-C,86,C:86
20260521_003035,1,Q4,Q4-D+C,82,"D,C:82"
20260521_003035,2,Q1,Q1-A+B,60,"A,B:60"
20260521_003035,2,Q2,Q2-B+A,38,"B,A:38"
20260521_003035,2,Q3,Q3-C,86,C:86
20260521_003035,2,Q4,Q4-D+C,82,"D,C:82"
20260521_003322,1,Q1,Q1-A+B,11,"A,B:11"
20260521_003322,1,Q2,Q2-B+A,48,"B,A:48"
20260521_003322,1,Q3,Q3-C,77,C:77
20260521_003322,1,Q4,Q4-D,6,D:wrong answer
20260521_003322,1,Q4,Q4-C,6,C:6
20260521_003322,2,Q1,Q1-A+B,11,"A,B:11"
20260521_003322,2,Q2,Q2-B+A,48,"B,A:48"
20260521_003322,2,Q3,Q3-C,77,C:77
20260521_003322,2,Q4,Q4-D,6,D:wrong answer
20260521_003322,2,Q4,Q4-C+A+B,6,"C,A,B:6"
20260521_003322,3,Q1,Q1-A+B,11,"A,B:11"
20260521_003322,3,Q2,Q2-B+A,48,"B,A:48"
20260521_003322,3,Q3,Q3-C,77,C:77
20260521_003322,3,Q4,Q4-D,6,D:wrong answer
20260521_003322,3,Q4,Q4-C+A+B,6,"C,A,B:6"
20260521_003715,1,Q1,Q1-A+B,63,"A,B:63"
20260521_003715,1,Q2,Q2-B+A,88,"B,A:88"
20260521_003715,1,Q3,Q3-C,43,C:43
20260521_003715,1,Q4,Q4-D,90,D:wrong answer
20260521_003715,1,Q4,Q4-C,90,C:90
20260521_003715,2,Q1,Q1-A+B,63,"A,B:63"
20260521_003715,2,Q2,Q2-B+A,88,"B,A:88"
20260521_003715,2,Q3,Q3-C,43,C:43
20260521_003715,2,Q4,Q4-D,90,D:wrong answer
20260521_003715,2,Q4,Q4-C+B,90,"C,B:90"
20260521_003933,1,Q1,Q1-A+B,64,"A,B:64"
20260521_003933,1,Q2,Q2-B+A,60,"B,A:60"
20260521_003933,1,Q3,Q3-C,7,C:7
20260521_003933,1,Q4,Q4-D+C,75,"D,C:75"
20260521_003933,2,Q1,Q1-A+B,64,"A,B:64"
20260521_003933,2,Q2,Q2-B+A,60,"B,A:60"
20260521_003933,2,Q3,Q3-C,7,C:7
20260521_003933,2,Q4,Q4-D+C,75,"D,C:75"
20260521_004223,1,Q1,Q1-A,80,A:80
20260521_004223,1,Q2,Q2-B+A,78,"B,A:78"
20260521_004223,1,Q3,Q3-C,82,C:82
20260521_004223,1,Q4,Q4-D+C,7,"D,C:7"
20260521_004430,1,Q1,Q1-A,8,A:8
20260521_004430,1,Q2,Q2-B+A,27,"B,A:27"
20260521_004430,1,Q3,Q3-C,72,C:72
20260521_004430,1,Q4,Q4-D+C,11,"D,C:11"
20260521_004611,1,Q1,Q1-A,63,A:63
20260521_004611,1,Q2,Q2-B+A,48,"B,A:48"
20260521_004611,1,Q3,Q3-C,86,C:86
20260521_004611,1,Q4,Q4-D+C,36,"D,C:36"
20260521_004710,1,Q1,Q1-A,8,A:8
20260521_004710,1,Q2,Q2-B+A,33,"B,A:33"
20260521_004710,1,Q3,Q3-C,10,C:10
20260521_004710,1,Q4,Q4-D+C,90,"D,C:90"
20260521_004757,1,Q1,Q1-A,11,A:11
20260521_004757,1,Q2,Q2-B+A,45,"B,A:45"
20260521_004757,1,Q3,Q3-C,34,C:34
20260521_004757,1,Q4,Q4-D+C,79,"D,C:79"
