game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_144123,1,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_144123,1,Q2,Q2-B+A,6,"B,A:6"
20260521_144123,1,Q3,Q3-C,82,C:82
20260521_144123,1,Q4,Q4-D,38,D:38
20260521_144123,2,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_144123,2,Q2,Q2-B+A,6,"B,A:6"
20260521_144123,2,Q3,Q3-C+A,82,"C,A:82"
20260521_144123,2,Q4,Q4-D+C,38,"D,C:38"
20260521_144123,3,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_144123,3,Q2,Q2-B+A,6,"B,A:6"
20260521_144123,3,Q3,Q3-C+A,82,"C,A:82"
20260521_144123,3,Q4,Q4-D+C,38,"D,C:38"
20260521_144335,1,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_144335,1,Q2,Q2-B+A,5,"B,A:5"
20260521_144335,1,Q3,Q3-C,39,C:39
20260521_144335,1,Q4,Q4-D,7,D:7
20260521_144335,2,Q1,Q1-A+B+C,83,"A,B,C:83"
20260521_144335,2,Q2,Q2-B+A,5,"B,A:5"
20260521_144335,2,Q3,Q3-C,39,C:39
20260521_144335,2,Q4,Q4-D,7,D:7
20260521_144602,1,Q1,Q1-A+C,27,"A,C:27"
20260521_144602,1,Q2,Q2-B+A,7,"B,A:7"
20260521_144602,1,Q3,Q3-C,45,C:45
20260521_144602,1,Q4,Q4-D,18,D:18
20260521_144701,1,Q1,Q1-A+C,8,"A,C:8"
20260521_144701,1,Q2,Q2-B,8,B:8
20260521_144701,1,Q3,Q3-C,83,C:83
20260521_144701,1,Q4,Q4-D,34,D:34
20260521_144753,1,Q1,Q1-A,11,A:11
20260521_144753,1,Q2,Q2-B,88,B:88
20260521_144753,1,Q3,Q3-C,43,C:43
20260521_144753,1,Q4,Q4-D,88,D:88
20260521_144848,1,Q1,Q1-A,33,A:33
20260521_144848,1,Q2,Q2-B,5,B:5
20260521_144848,1,Q3,Q3-C,70,C:70
20260521_144848,1,Q4,Q4-D,84,D:84
20260521_144916,1,Q1,Q1-A,86,A:86
20260521_144916,1,Q2,Q2-B,11,B:11
20260521_144916,1,Q3,Q3-C,90,C:90
20260521_144916,1,Q4,Q4-D,79,D:79
