game_id,round,question_id,capsule_label,correct_answer,player_answers
20260522_144129,1,Q1,Q1-A+B+C,4,"A,B,C:4"
20260522_144129,1,Q2,Q2-B+A,7,"B,A:7"
20260522_144129,1,Q3,Q3-C,76,C:76
20260522_144129,1,Q4,Q4-D,8,D:wrong answer
20260522_144129,2,Q1,Q1-A+B+C,4,"A,B,C:4"
20260522_144129,2,Q2,Q2-B+A,7,"B,A:7"
20260522_144129,2,Q3,Q3-C+A,76,"C,A:76"
20260522_144129,2,Q4,Q4-D,8,D:wrong answer
20260522_144129,2,Q4,Q4-C,8,C:8
20260522_144129,3,Q1,Q1-A+B+C,4,"A,B,C:4"
20260522_144129,3,Q2,Q2-B+A,7,"B,A:7"
20260522_144129,3,Q3,Q3-C+A,76,"C,A:76"
20260522_144129,3,Q4,Q4-D,8,D:wrong answer
20260522_144129,3,Q4,Q4-C,8,C:8
20260522_144415,1,Q1,Q1-A+B+C,49,"A,B,C:49"
20260522_144415,1,Q2,Q2-B+A,38,"B,A:38"
20260522_144415,1,Q3,Q3-C,27,C:27
20260522_144415,1,Q4,Q4-D,7,D:wrong answer
20260522_144415,2,Q1,Q1-A+B+C,49,"A,B,C:49"
20260522_144415,2,Q2,Q2-B+A,38,"B,A:38"
20260522_144415,2,Q3,Q3-C,27,C:27
20260522_144415,2,Q4,Q4-D,7,D:wrong answer
20260522_144415,2,Q4,Q4-C,7,C:7
20260522_144415,3,Q1,Q1-A+B+C,49,"A,B,C:49"
20260522_144415,3,Q2,Q2-B+A,38,"B,A:38"
20260522_144415,3,Q3,Q3-C,27,C:27
20260522_144415,3,Q4,Q4-D,7,D:wrong answer
20260522_144415,3,Q4,Q4-C,7,C:7
20260522_144717,1,Q1,Q1-A,9,A:9
20260522_144717,1,Q2,Q2-B,6,B:6
20260522_144717,1,Q3,Q3-C,63,C:63
20260522_144717,1,Q4,Q4-D+B+C,88,"D,B,C:88"
20260522_145019,1,Q1,Q1-A,56,A:56
20260522_145019,1,Q2,Q2-B,48,B:48
20260522_145019,1,Q3,Q3-C,60,C:60
20260522_145019,1,Q4,Q4-D+B+C,84,"D,B,C:84"
20260522_145125,1,Q1,Q1-A,64,A:64
20260522_145125,1,Q2,Q2-B,39,B:39
20260522_145125,1,Q3,Q3-C,90,C:90
20260522_145125,1,Q4,Q4-D+B+C,8,"D,B,C:8"
20260522_145218,1,Q1,Q1-A,83,A:83
20260522_145218,1,Q2,Q2-B,63,B:63
20260522_145218,1,Q3,Q3-C,86,C:86
20260522_145218,1,Q4,Q4-D+B+C,45,"D,B,C:45"
20260522_145252,1,Q1,Q1-A,6,A:6
20260522_145252,1,Q2,Q2-B,43,B:43
20260522_145252,1,Q3,Q3-C,73,C:73
20260522_145252,1,Q4,Q4-D+B+C,88,"D,B,C:88"
20260522_145315,1,Q1,Q1-A,77,A:77
20260522_145315,1,Q2,Q2-B,82,B:82
20260522_145315,1,Q3,Q3-C,60,C:60
20260522_145315,1,Q4,Q4-D+B+C,8,"D,B,C:8"
20260522_145333,1,Q1,Q1-A,7,A:7
20260522_145333,1,Q2,Q2-B,84,B:84
20260522_145333,1,Q3,Q3-C,54,C:54
20260522_145333,1,Q4,Q4-D+B+C,47,"D,B,C:47"
20260522_145352,1,Q1,Q1-A,9,A:9
20260522_145352,1,Q2,Q2-B,33,B:33
20260522_145352,1,Q3,Q3-C,90,C:90
20260522_145352,1,Q4,Q4-D+B+C,70,"D,B,C:70"
20260522_145411,1,Q1,Q1-A,18,A:18
20260522_145411,1,Q2,Q2-B,87,B:87
20260522_145411,1,Q3,Q3-C,5,C:5
20260522_145411,1,Q4,Q4-D+B+C,9,"D,B,C:9"
