game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260522_144129,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_144129,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144129,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_144129,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260522_144129,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260522_144129,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144129,2,A,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260522_144129,2,B,N/A,N/A,DEAD,N/A,False,0
20260522_144129,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-C",N/A,ALIVE,N/A,False,2
20260522_144129,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144129,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_144129,3,B,N/A,N/A,DEAD,N/A,False,0
20260522_144415,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_144415,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144415,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260522_144415,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_144415,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260522_144415,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144415,2,A,N/A,N/A,DEAD,N/A,False,0
20260522_144415,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260522_144415,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-C",N/A,ALIVE,N/A,False,2
20260522_144415,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144415,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_144415,3,B,N/A,N/A,DEAD,N/A,False,0
20260522_144717,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_144717,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_144717,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_144717,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145019,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145019,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145019,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145019,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145125,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145125,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145125,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145125,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145218,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145218,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145218,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145218,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145252,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145252,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145252,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145252,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145315,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145315,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145315,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145315,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145333,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145333,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145333,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145333,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145352,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145352,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145352,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145352,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145411,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260522_145411,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_145411,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_145411,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
