game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_023929,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_023929,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_023929,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_023929,1,B,Pass,N/A,DIED,no_volunteer,False,0
20260520_023929,2,C,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_023929,2,A,"Volunteer: Q1-A+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_023929,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_023929,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_023929,3,C,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260520_023929,3,A,N/A,N/A,DEAD,N/A,False,0
20260520_023929,3,D,Pass,N/A,ALIVE,N/A,False,4
20260520_023929,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_023929,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_023929,4,A,N/A,N/A,DEAD,N/A,False,0
20260520_023929,4,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_023929,4,B,N/A,N/A,DEAD,N/A,False,0
20260520_024218,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_024218,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_024218,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_024218,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_024218,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260520_024218,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_024218,2,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_024218,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_024218,3,C,"Volunteer: Q1-A, Q2-B+A+C, Q3-C+A, Q4-C",N/A,ALIVE,N/A,False,2
20260520_024218,3,A,"Volunteer: Q1-A, Q2-B+A+C, Q3-C+A, Q4-C",N/A,ALIVE,N/A,False,2
20260520_024218,3,D,N/A,N/A,DEAD,N/A,False,0
20260520_024218,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_024517,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260520_024517,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
