game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_225655,1,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_225655,1,Q2,Q2-B+A,56,"B,A:56"
20260520_225655,1,Q3,Q3-C,7,C:7
20260520_225655,1,Q4,Q4-D,11,D:11
20260520_225655,2,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_225655,2,Q2,Q2-B+A,56,"B,A:56"
20260520_225655,2,Q3,Q3-C+A,7,"C,A:7"
20260520_225655,2,Q4,Q4-D+B,11,"D,B:11"
20260520_225655,3,Q1,Q1-A+B+C,37,"A,B,C:37"
20260520_225655,3,Q2,Q2-B+A,56,"B,A:56"
20260520_225655,3,Q3,Q3-C+A,7,"C,A:7"
20260520_225655,3,Q4,Q4-D+B,11,"D,B:11"
20260520_230019,1,Q1,Q1-A+B+C,36,"A,B,C:36"
20260520_230019,1,Q2,Q2-B+A,63,"B,A:63"
20260520_230019,1,Q3,Q3-C,11,C:11
20260520_230019,1,Q4,Q4-D,8,D:8
20260520_230019,2,Q1,Q1-A+B+C,36,"A,B,C:36"
20260520_230019,2,Q2,Q2-B+A,63,"B,A:63"
20260520_230019,2,Q3,Q3-C,11,C:11
20260520_230019,2,Q4,Q4-D,8,D:8
20260520_230338,1,Q1,Q1-A+B+C,90,"A,B,C:90"
20260520_230338,1,Q2,Q2-B,10,B:10
20260520_230338,1,Q3,Q3-C,37,C:37
20260520_230338,1,Q4,Q4-D,48,D:48
20260520_230521,1,Q1,Q1-A+B+C,9,"A,B,C:9"
20260520_230521,1,Q2,Q2-B,27,B:27
20260520_230521,1,Q3,Q3-C,78,C:78
20260520_230521,1,Q4,Q4-D,8,D:wrong answer
20260520_230521,2,Q1,Q1-A+B+C,9,"A,B,C:9"
20260520_230521,2,Q2,Q2-B+C,27,"B,C:27"
20260520_230521,2,Q3,Q3-C+B,78,"C,B:78"
20260520_230521,2,Q4,Q4-D,8,D:wrong answer
20260520_230521,3,Q1,Q1-A+B+C,9,"A,B,C:9"
20260520_230521,3,Q2,Q2-B+C,27,"B,C:27"
20260520_230521,3,Q3,Q3-C+B,78,"C,B:78"
20260520_230521,3,Q4,Q4-D,8,D:wrong answer
20260520_230521,3,Q4,Q4-B+C,8,"B,C:8"
20260520_230521,4,Q1,Q1-A+B+C,9,"A,B,C:9"
20260520_230521,4,Q2,Q2-B+C,27,"B,C:27"
20260520_230521,4,Q3,Q3-C+B,78,"C,B:78"
20260520_230521,4,Q4,Q4-D,8,D:wrong answer
20260520_230521,4,Q4,Q4-B+C,8,"B,C:8"
20260520_230945,1,Q1,Q1-A+B,70,"A,B:70"
20260520_230945,1,Q2,Q2-B+A,5,"B,A:5"
20260520_230945,1,Q3,Q3-C,60,C:60
20260520_230945,1,Q4,Q4-D,8,D:wrong answer
20260520_230945,1,Q4,Q4-C,8,C:8
20260520_230945,2,Q1,Q1-A+B,70,"A,B:70"
20260520_230945,2,Q2,Q2-B+A,5,"B,A:5"
20260520_230945,2,Q3,Q3-C,60,C:60
20260520_230945,2,Q4,Q4-D,8,D:wrong answer
20260520_230945,2,Q4,Q4-C+A,8,"C,A:8"
20260520_231315,1,Q1,Q1-A+B,6,"A,B:6"
20260520_231315,1,Q2,Q2-B+A,34,"B,A:34"
20260520_231315,1,Q3,Q3-C,90,C:90
20260520_231315,1,Q4,Q4-D+C,77,"D,C:77"
20260520_231315,2,Q1,Q1-A+B,6,"A,B:6"
20260520_231315,2,Q2,Q2-B+A,34,"B,A:34"
20260520_231315,2,Q3,Q3-C,90,C:90
20260520_231315,2,Q4,Q4-D+C,77,"D,C:77"
20260520_231734,1,Q1,Q1-A+B,82,"A,B:82"
20260520_231734,1,Q2,Q2-B+A,44,"B,A:44"
20260520_231734,1,Q3,Q3-C,34,C:34
20260520_231734,1,Q4,Q4-D+C,86,"D,C:86"
20260520_231734,2,Q1,Q1-A+B,82,"A,B:82"
20260520_231734,2,Q2,Q2-B+A,44,"B,A:44"
20260520_231734,2,Q3,Q3-C,34,C:34
20260520_231734,2,Q4,Q4-D+C,86,"D,C:86"
20260520_232057,1,Q1,Q1-A+B,4,"A,B:4"
20260520_232057,1,Q2,Q2-B,49,B:49
20260520_232057,1,Q3,Q3-C,5,C:5
20260520_232057,1,Q4,Q4-D+C,6,"D,C:6"
20260520_232433,1,Q1,Q1-A+B,64,"A,B:64"
20260520_232433,1,Q2,Q2-B,36,B:36
20260520_232433,1,Q3,Q3-C,60,C:60
20260520_232433,1,Q4,Q4-D+C,39,"D,C:39"
20260520_232538,1,Q1,Q1-A+B,47,"A,B:47"
20260520_232538,1,Q2,Q2-B,9,B:9
20260520_232538,1,Q3,Q3-C,60,C:60
20260520_232538,1,Q4,Q4-D+C,76,"D,C:76"
20260520_232627,1,Q1,Q1-A,47,A:47
20260520_232627,1,Q2,Q2-B,8,B:8
20260520_232627,1,Q3,Q3-C,63,C:63
20260520_232627,1,Q4,Q4-D+C,9,"D,C:9"
