player,game_id,survival,coins
A,20260520_225655,False,0
B,20260520_225655,True,2
C,20260520_225655,False,0
D,20260520_225655,True,4
A,20260520_230019,False,0
B,20260520_230019,True,3
C,20260520_230019,True,3
D,20260520_230019,True,4
A,20260520_230338,True,4
B,20260520_230338,True,3
C,20260520_230338,True,3
D,20260520_230338,True,4
A,20260520_230521,False,0
B,20260520_230521,True,1
C,20260520_230521,False,0
D,20260520_230521,False,0
A,20260520_230945,True,2
B,20260520_230945,False,0
C,20260520_230945,True,3
D,20260520_230945,True,4
A,20260520_231315,True,3
B,20260520_231315,True,3
C,20260520_231315,False,0
D,20260520_231315,True,4
A,20260520_231734,False,0
B,20260520_231734,True,3
C,20260520_231734,True,3
D,20260520_231734,True,4
A,20260520_232057,True,4
B,20260520_232057,True,3
C,20260520_232057,True,3
D,20260520_232057,True,4
A,20260520_232433,True,4
B,20260520_232433,True,3
C,20260520_232433,True,3
D,20260520_232433,True,4
A,20260520_232538,True,4
B,20260520_232538,True,3
C,20260520_232538,True,3
D,20260520_232538,True,4
A,20260520_232627,True,4
B,20260520_232627,True,4
C,20260520_232627,True,3
D,20260520_232627,True,4
