game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_225655,2026-05-20 22:56:55.823789,2026-05-20 23:00:19.529554,3,SUCCESS,B,2,"B,D",203.705765
20260520_230019,2026-05-20 23:00:19.531773,2026-05-20 23:03:38.426140,2,SUCCESS,B,3,"B,C,D",198.894367
20260520_230338,2026-05-20 23:03:38.427814,2026-05-20 23:05:21.575830,1,SUCCESS,A,4,"A,B,C,D",103.148016
20260520_230521,2026-05-20 23:05:21.580767,2026-05-20 23:09:45.412624,4,SUCCESS,B,1,B,263.831857
20260520_230945,2026-05-20 23:09:45.417928,2026-05-20 23:13:15.201895,2,SUCCESS,C,3,"A,C,D",209.783967
20260520_231315,2026-05-20 23:13:15.204873,2026-05-20 23:17:34.933801,2,SUCCESS,B,3,"A,B,D",259.728928
20260520_231734,2026-05-20 23:17:34.938306,2026-05-20 23:20:57.888455,2,SUCCESS,B,3,"B,C,D",202.950149
20260520_232057,2026-05-20 23:20:57.893692,2026-05-20 23:24:33.674945,1,SUCCESS,A,4,"A,B,C,D",215.781253
20260520_232433,2026-05-20 23:24:33.678263,2026-05-20 23:25:38.188776,1,SUCCESS,A,4,"A,B,C,D",64.510513
20260520_232538,2026-05-20 23:25:38.193464,2026-05-20 23:26:27.542121,1,SUCCESS,A,4,"A,B,C,D",49.348657
20260520_232627,2026-05-20 23:26:27.571644,2026-05-20 23:28:14.472582,1,SUCCESS,A,4,"A,B,C,D",106.900938
