player,game_id,survival,coins
A,20260520_215506,True,2
B,20260520_215506,False,0
C,20260520_215506,False,0
D,20260520_215506,True,4
A,20260520_215734,False,0
B,20260520_215734,True,3
C,20260520_215734,True,3
D,20260520_215734,True,4
A,20260520_215927,True,4
B,20260520_215927,True,3
C,20260520_215927,True,4
D,20260520_215927,True,4
A,20260520_220053,True,2
B,20260520_220053,False,0
C,20260520_220053,False,0
D,20260520_220053,False,0
A,20260520_220415,True,3
B,20260520_220415,True,2
C,20260520_220415,False,0
D,20260520_220415,False,0
A,20260520_220830,True,3
B,20260520_220830,True,3
C,20260520_220830,True,4
D,20260520_220830,True,4
A,20260520_221029,True,3
B,20260520_221029,True,3
C,20260520_221029,True,4
D,20260520_221029,True,4
A,20260520_221146,True,3
B,20260520_221146,True,3
C,20260520_221146,True,4
D,20260520_221146,True,4
A,20260520_221234,True,3
B,20260520_221234,True,3
C,20260520_221234,True,4
D,20260520_221234,True,4
A,20260520_221318,True,3
B,20260520_221318,True,3
C,20260520_221318,True,4
D,20260520_221318,True,4
A,20260520_221356,True,3
B,20260520_221356,True,3
C,20260520_221356,True,4
D,20260520_221356,True,4
